player_slug,klub_slug,nazwa,season,source_file,slug_tokens,slug_first,slug_last,slug_nonfirst,slug_full_compact,slug_nonfirst_compact,slug_token_count
luiz-gustavo-novaes-palhares,radomiak-radom,LuizãoRadomiak Radom,2024/25,pole_dosrodkowania-celne.csv,"['luiz', 'gustavo', 'novaes', 'palhares']",luiz,palhares,gustavo-novaes-palhares,luizgustavonovaespalhares,gustavonovaespalhares,4
maciej-kikolski,radomiak-radom,Maciej KikolskiRadomiak Radom,2024/25,gk_bramki-stracone.csv,"['maciej', 'kikolski']",maciej,kikolski,kikolski,maciejkikolski,kikolski,2
mateusz-cichocki,radomiak-radom,Mateusz CichockiRadomiak Radom,2024/25,pole_celne-strzaly.csv,"['mateusz', 'cichocki']",mateusz,cichocki,cichocki,mateuszcichocki,cichocki,2
osvaldo-pedro-capemba,radomiak-radom,CapitaRadomiak Radom,2024/25,pole_asysty.csv,"['osvaldo', 'pedro', 'capemba']",osvaldo,capemba,pedro-capemba,osvaldopedrocapemba,pedrocapemba,3
paulius-golubickas,radomiak-radom,Paulius GolubickasRadomiak Radom,2024/25,pole_asysty.csv,"['paulius', 'golubickas']",paulius,golubickas,golubickas,pauliusgolubickas,golubickas,2
paulo-henrique-rodrigues-cabral,radomiak-radom,Paulo HenriqueRadomiak Radom,2024/25,pole_asysty.csv,"['paulo', 'henrique', 'rodrigues', 'cabral']",paulo,cabral,henrique-rodrigues-cabral,paulohenriquerodriguescabral,henriquerodriguescabral,4
radosaw-cielemecki,radomiak-radom,Radosław CielemęckiRadomiak Radom,2024/25,pole_dryblingi.csv,"['radosaw', 'cielemecki']",radosaw,cielemecki,cielemecki,radosawcielemecki,cielemecki,2
rafa-wolski,radomiak-radom,Rafał WolskiRadomiak Radom,2024/25,pole_asysty.csv,"['rafa', 'wolski']",rafa,wolski,wolski,rafawolski,wolski,2
rafael-avelino-pereira-pinto-barbosa,radomiak-radom,Rafael BarbosaRadomiak Radom,2024/25,pole_asysty.csv,"['rafael', 'avelino', 'pereira', 'pinto', 'barbosa']",rafael,barbosa,avelino-pereira-pinto-barbosa,rafaelavelinopereirapintobarbosa,avelinopereirapintobarbosa,5
rahil-mmmdov,radomiak-radom,Rahil MəmmədovRadomiak Radom,2024/25,pole_celne-strzaly.csv,"['rahil', 'mmmdov']",rahil,mmmdov,mmmdov,rahilmmmdov,mmmdov,2
renat-dadasov,radomiak-radom,Renat DadaşovRadomiak Radom,2024/25,pole_asysty.csv,"['renat', 'dadasov']",renat,dadasov,dadasov,renatdadasov,dadasov,2
roberto-emanuel-oliveira-alves,radomiak-radom,Roberto Emanuel Oliveira AlvesRadomiak Radom,2024/25,pole_asysty.csv,"['roberto', 'emanuel', 'oliveira', 'alves']",roberto,alves,emanuel-oliveira-alves,robertoemanueloliveiraalves,emanueloliveiraalves,4
saad-agouzoul,radomiak-radom,Saad AgouzoulRadomiak Radom,2024/25,pole_celne-strzaly.csv,"['saad', 'agouzoul']",saad,agouzoul,agouzoul,saadagouzoul,agouzoul,2
steve-kingue,radomiak-radom,Steve KingueRadomiak Radom,2024/25,pole_celne-strzaly.csv,"['steve', 'kingue']",steve,kingue,kingue,stevekingue,kingue,2
vagner-dias,radomiak-radom,VagnerRadomiak Radom,2024/25,pole_celne-strzaly.csv,"['vagner', 'dias']",vagner,dias,dias,vagnerdias,dias,2
wiktor-koptas,radomiak-radom,Wiktor KoptasRadomiak Radom,2024/25,gk_bramki-stracone.csv,"['wiktor', 'koptas']",wiktor,koptas,koptas,wiktorkoptas,koptas,2
zie-mohamed-ouattara,radomiak-radom,Zié Mohamed OuattaraRadomiak Radom,2024/25,pole_asysty.csv,"['zie', 'mohamed', 'ouattara']",zie,ouattara,mohamed-ouattara,ziemohamedouattara,mohamedouattara,3
adriano-luis-amorim-santos,rakow-czestochowa,AdrianoRaków Częstochowa,2024/25,pole_celne-strzaly.csv,"['adriano', 'luis', 'amorim', 'santos']",adriano,santos,luis-amorim-santos,adrianoluisamorimsantos,luisamorimsantos,4
ante-crnac,rakow-czestochowa,Ante CrnacRaków Częstochowa,2024/25,pole_asysty.csv,"['ante', 'crnac']",ante,crnac,crnac,antecrnac,crnac,2
bartosz-nowak,rakow-czestochowa,Bartosz NowakRaków Częstochowa,2024/25,pole_asysty.csv,"['bartosz', 'nowak']",bartosz,nowak,nowak,bartosznowak,nowak,2
bogdan-racovitan,rakow-czestochowa,Bogdan RacovițanRaków Częstochowa,2024/25,pole_celne-strzaly.csv,"['bogdan', 'racovitan']",bogdan,racovitan,racovitan,bogdanracovitan,racovitan,2
dawid-drachal,rakow-czestochowa,Dawid DrachalRaków Częstochowa,2024/25,pole_asysty.csv,"['dawid', 'drachal']",dawid,drachal,drachal,dawiddrachal,drachal,2
efstratios-svarnas,rakow-czestochowa,Efstratios SvarnasRaków Częstochowa,2024/25,pole_celne-strzaly.csv,"['efstratios', 'svarnas']",efstratios,svarnas,svarnas,efstratiossvarnas,svarnas,2
erick-ouma-otieno,rakow-czestochowa,Erick Ouma OtienoRaków Częstochowa,2024/25,pole_asysty.csv,"['erick', 'ouma', 'otieno']",erick,otieno,ouma-otieno,erickoumaotieno,oumaotieno,3
fran-tudor,rakow-czestochowa,Fran TudorRaków Częstochowa,2024/25,pole_asysty.csv,"['fran', 'tudor']",fran,tudor,tudor,frantudor,tudor,2
ibrahima-seck,rakow-czestochowa,Ibrahima SeckRaków Częstochowa,2024/25,pole_minuty.csv,"['ibrahima', 'seck']",ibrahima,seck,seck,ibrahimaseck,seck,2
ivan-lopez-alvarez,rakow-czestochowa,Ivi LópezRaków Częstochowa,2024/25,pole_asysty.csv,"['ivan', 'lopez', 'alvarez']",ivan,alvarez,lopez-alvarez,ivanlopezalvarez,lopezalvarez,3
jakub-myszor,rakow-czestochowa,Jakub MyszorRaków Częstochowa,2024/25,pole_faule-wywalczone.csv,"['jakub', 'myszor']",jakub,myszor,myszor,jakubmyszor,myszor,2
jean-carlos-silva-rocha,rakow-czestochowa,Jean Carlos Silva RochaRaków Częstochowa,2024/25,pole_asysty.csv,"['jean', 'carlos', 'silva', 'rocha']",jean,rocha,carlos-silva-rocha,jeancarlossilvarocha,carlossilvarocha,4
jesus-antonio-diaz-gomez,rakow-czestochowa,Jesús Antonio Díaz GómezRaków Częstochowa,2024/25,pole_celne-strzaly.csv,"['jesus', 'antonio', 'diaz', 'gomez']",jesus,gomez,antonio-diaz-gomez,jesusantoniodiazgomez,antoniodiazgomez,4
jonatan-braut-brunes,rakow-czestochowa,Jonatan Braut BrunesRaków Częstochowa,2024/25,pole_celne-strzaly.csv,"['jonatan', 'braut', 'brunes']",jonatan,brunes,braut-brunes,jonatanbrautbrunes,brautbrunes,3
kacper-trelowski,rakow-czestochowa,Kacper TrelowskiRaków Częstochowa,2024/25,gk_bramki-stracone.csv,"['kacper', 'trelowski']",kacper,trelowski,trelowski,kacpertrelowski,trelowski,2
karl-gustav-vilhelm-berggren,rakow-czestochowa,Karl Gustav Vilhelm BerggrenRaków Częstochowa,2024/25,pole_asysty.csv,"['karl', 'gustav', 'vilhelm', 'berggren']",karl,berggren,gustav-vilhelm-berggren,karlgustavvilhelmberggren,gustavvilhelmberggren,4
lazaros-lamprou,rakow-czestochowa,Lazaros LamprouRaków Częstochowa,2024/25,pole_celne-strzaly.csv,"['lazaros', 'lamprou']",lazaros,lamprou,lamprou,lazaroslamprou,lamprou,2
matej-rodin,rakow-czestochowa,Matej RodinRaków Częstochowa,2024/25,pole_celne-strzaly.csv,"['matej', 'rodin']",matej,rodin,rodin,matejrodin,rodin,2
milan-rundic-1,rakow-czestochowa,Milan RundićRaków Częstochowa,2024/25,pole_dosrodkowania-celne.csv,"['milan', 'rundic', '1']",milan,1,rundic-1,milanrundic1,rundic1,3
patryk-makuch,rakow-czestochowa,Patryk MakuchRaków Częstochowa,2024/25,pole_asysty.csv,"['patryk', 'makuch']",patryk,makuch,makuch,patrykmakuch,makuch,2
peter-barath,rakow-czestochowa,Péter BaráthRaków Częstochowa,2024/25,pole_asysty.csv,"['peter', 'barath']",peter,barath,barath,peterbarath,barath,2
sran-plavsic,rakow-czestochowa,Srđan PlavšićRaków Częstochowa,2024/25,pole_celne-strzaly.csv,"['sran', 'plavsic']",sran,plavsic,plavsic,sranplavsic,plavsic,2
tomasz-walczak,rakow-czestochowa,Tomasz WalczakRaków Częstochowa,2024/25,pole_faule-wywalczone.csv,"['tomasz', 'walczak']",tomasz,walczak,walczak,tomaszwalczak,walczak,2
vladyslav-kochergin,rakow-czestochowa,Vladyslav KocherginRaków Częstochowa,2024/25,pole_asysty.csv,"['vladyslav', 'kochergin']",vladyslav,kochergin,kochergin,vladyslavkochergin,kochergin,2
zoran-arsenic,rakow-czestochowa,Zoran ArsenićRaków Częstochowa,2024/25,pole_asysty.csv,"['zoran', 'arsenic']",zoran,arsenic,arsenic,zoranarsenic,arsenic,2
adam-basse,slask-wroclaw,Adam BasseŚląsk Wrocław,2024/25,pole_faule-wywalczone.csv,"['adam', 'basse']",adam,basse,basse,adambasse,basse,2
aleks-milenov-petkov,slask-wroclaw,Aleks Milenov PetkovŚląsk Wrocław,2024/25,pole_asysty.csv,"['aleks', 'milenov', 'petkov']",aleks,petkov,milenov-petkov,aleksmilenovpetkov,milenovpetkov,3
aleksander-paluszek,slask-wroclaw,Aleksander PaluszekŚląsk Wrocław,2024/25,pole_celne-strzaly.csv,"['aleksander', 'paluszek']",aleksander,paluszek,paluszek,aleksanderpaluszek,paluszek,2
aleksander-woczek,slask-wroclaw,Aleksander WołczekŚląsk Wrocław,2024/25,pole_dosrodkowania-celne.csv,"['aleksander', 'woczek']",aleksander,woczek,woczek,aleksanderwoczek,woczek,2
arnau-ortiz,slask-wroclaw,Arnau Ortiz SánchezŚląsk Wrocław,2024/25,pole_asysty.csv,"['arnau', 'ortiz']",arnau,ortiz,ortiz,arnauortiz,ortiz,2
burak-ince,slask-wroclaw,Burak InceŚląsk Wrocław,2024/25,pole_celne-strzaly.csv,"['burak', 'ince']",burak,ince,ince,burakince,ince,2
filip-rejczyk,slask-wroclaw,Filip RejczykŚląsk Wrocław,2024/25,pole_dosrodkowania-celne.csv,"['filip', 'rejczyk']",filip,rejczyk,rejczyk,filiprejczyk,rejczyk,2
henrik-udahl-1,slask-wroclaw,Henrik UdahlŚląsk Wrocław,2024/25,pole_celne-strzaly.csv,"['henrik', 'udahl', '1']",henrik,1,udahl-1,henrikudahl1,udahl1,3
jakub-jezierski-1,slask-wroclaw,Jakub JezierskiŚląsk Wrocław,2024/25,pole_asysty.csv,"['jakub', 'jezierski', '1']",jakub,1,jezierski-1,jakubjezierski1,jezierski1,3
jakub-swierczok,slask-wroclaw,Jakub ŚwierczokŚląsk Wrocław,2024/25,pole_celne-strzaly.csv,"['jakub', 'swierczok']",jakub,swierczok,swierczok,jakubswierczok,swierczok,2
jose-angel-pozo-la-rosa,slask-wroclaw,José Ángel Pozo la RosaŚląsk Wrocław,2024/25,pole_asysty.csv,"['jose', 'angel', 'pozo', 'la', 'rosa']",jose,rosa,angel-pozo-la-rosa,joseangelpozolarosa,angelpozolarosa,5
junior-eyamba,slask-wroclaw,Junior Flor EyambaŚląsk Wrocław,2024/25,pole_dryblingi.csv,"['junior', 'eyamba']",junior,eyamba,eyamba,junioreyamba,eyamba,2
krzysztof-kurowski,slask-wroclaw,Krzysztof KurowskiŚląsk Wrocław,2024/25,pole_dryblingi.csv,"['krzysztof', 'kurowski']",krzysztof,kurowski,kurowski,krzysztofkurowski,kurowski,2
marc-llinares-barragan,slask-wroclaw,Marc Llinares BarragánŚląsk Wrocław,2024/25,pole_asysty.csv,"['marc', 'llinares', 'barragan']",marc,barragan,llinares-barragan,marcllinaresbarragan,llinaresbarragan,3
marcin-cebula,slask-wroclaw,Marcin CebulaŚląsk Wrocław,2024/25,pole_celne-strzaly.csv,"['marcin', 'cebula']",marcin,cebula,cebula,marcincebula,cebula,2
mateusz-bartolewski,slask-wroclaw,Mateusz BartolewskiŚląsk Wrocław,2024/25,pole_dosrodkowania.csv,"['mateusz', 'bartolewski']",mateusz,bartolewski,bartolewski,mateuszbartolewski,bartolewski,2
mateusz-zukowski,slask-wroclaw,Mateusz ŻukowskiŚląsk Wrocław,2024/25,pole_asysty.csv,"['mateusz', 'zukowski']",mateusz,zukowski,zukowski,mateuszzukowski,zukowski,2
matias-nahuel-leiva-esquivel,slask-wroclaw,Matías Nahuel Leiva EsquivelŚląsk Wrocław,2024/25,pole_celne-strzaly.csv,"['matias', 'nahuel', 'leiva', 'esquivel']",matias,esquivel,nahuel-leiva-esquivel,matiasnahuelleivaesquivel,nahuelleivaesquivel,4
peter-pokorny,slask-wroclaw,Peter PokornýŚląsk Wrocław,2024/25,pole_celne-strzaly.csv,"['peter', 'pokorny']",peter,pokorny,pokorny,peterpokorny,pokorny,2
petr-schwarz,slask-wroclaw,Petr SchwarzŚląsk Wrocław,2024/25,pole_asysty.csv,"['petr', 'schwarz']",petr,schwarz,schwarz,petrschwarz,schwarz,2
piotr-samiec-talar,slask-wroclaw,Piotr Samiec-TalarŚląsk Wrocław,2024/25,pole_asysty.csv,"['piotr', 'samiec', 'talar']",piotr,talar,samiec-talar,piotrsamiectalar,samiectalar,3
rafa-leszczynski,slask-wroclaw,Rafał LeszczyńskiŚląsk Wrocław,2024/25,gk_bramki-stracone.csv,"['rafa', 'leszczynski']",rafa,leszczynski,leszczynski,rafaleszczynski,leszczynski,2
sebastian-musiolik,slask-wroclaw,Sebastian Karol MusiolikŚląsk Wrocław,2024/25,pole_celne-strzaly.csv,"['sebastian', 'musiolik']",sebastian,musiolik,musiolik,sebastianmusiolik,musiolik,2
serafin-jan-szota,slask-wroclaw,Serafin Jan SzotaŚląsk Wrocław,2024/25,pole_celne-strzaly.csv,"['serafin', 'jan', 'szota']",serafin,szota,jan-szota,serafinjanszota,janszota,3
simon-schierack,slask-wroclaw,Simon SchierackŚląsk Wrocław,2024/25,pole_dryblingi.csv,"['simon', 'schierack']",simon,schierack,schierack,simonschierack,schierack,2
sylvester-jasper,slask-wroclaw,Sylvester Alexander Enitombra JasperŚląsk Wrocław,2024/25,pole_asysty.csv,"['sylvester', 'jasper']",sylvester,jasper,jasper,sylvesterjasper,jasper,2
szymon-rygiel,slask-wroclaw,Szymon RygielŚląsk Wrocław,2024/25,pole_minuty.csv,"['szymon', 'rygiel']",szymon,rygiel,rygiel,szymonrygiel,rygiel,2
tomasz-loska,slask-wroclaw,Tomasz LoskaŚląsk Wrocław,2024/25,gk_bramki-stracone.csv,"['tomasz', 'loska']",tomasz,loska,loska,tomaszloska,loska,2
tommaso-guercio,slask-wroclaw,Tommaso GuercioŚląsk Wrocław,2024/25,pole_asysty.csv,"['tommaso', 'guercio']",tommaso,guercio,guercio,tommasoguercio,guercio,2
tudor-baluta,slask-wroclaw,Tudor Cristian BăluțăŚląsk Wrocław,2024/25,pole_celne-strzaly.csv,"['tudor', 'baluta']",tudor,baluta,baluta,tudorbaluta,baluta,2
ukasz-bejger,slask-wroclaw,Łukasz BejgerŚląsk Wrocław,2024/25,pole_celne-strzaly.csv,"['ukasz', 'bejger']",ukasz,bejger,bejger,ukaszbejger,bejger,2
ukasz-gerstenstein,slask-wroclaw,Łukasz GerstensteinŚląsk Wrocław,2024/25,pole_dosrodkowania-celne.csv,"['ukasz', 'gerstenstein']",ukasz,gerstenstein,gerstenstein,ukaszgerstenstein,gerstenstein,2
yehor-matsenko,slask-wroclaw,Yehor MatsenkoŚląsk Wrocław,2024/25,pole_celne-strzaly.csv,"['yehor', 'matsenko']",yehor,matsenko,matsenko,yehormatsenko,matsenko,2
yehor-sharabura,slask-wroclaw,Yehor SharaburaŚląsk Wrocław,2024/25,pole_celne-strzaly.csv,"['yehor', 'sharabura']",yehor,sharabura,sharabura,yehorsharabura,sharabura,2
alvis-jaunzems,stal-mielec,Alvis JaunzemsStal Mielec,2024/25,pole_asysty.csv,"['alvis', 'jaunzems']",alvis,jaunzems,jaunzems,alvisjaunzems,jaunzems,2
bert-esselink,stal-mielec,Bert Johan EsselinkStal Mielec,2024/25,pole_celne-strzaly.csv,"['bert', 'esselink']",bert,esselink,esselink,bertesselink,esselink,2
dawid-tkacz,stal-mielec,Dawid TkaczStal Mielec,2024/25,pole_celne-strzaly.csv,"['dawid', 'tkacz']",dawid,tkacz,tkacz,dawidtkacz,tkacz,2
dawid-zieba,stal-mielec,Dawid ZiębaStal Mielec,2024/25,pole_minuty.csv,"['dawid', 'zieba']",dawid,zieba,zieba,dawidzieba,zieba,2
fryderyk-gerbowski,stal-mielec,Fryderyk GerbowskiStal Mielec,2024/25,pole_celne-strzaly.csv,"['fryderyk', 'gerbowski']",fryderyk,gerbowski,gerbowski,fryderykgerbowski,gerbowski,2
ivan-ricardo-neves-abreu-cavaleiro,stal-mielec,Ivan CavaleiroStal Mielec,2024/25,pole_asysty.csv,"['ivan', 'ricardo', 'neves', 'abreu', 'cavaleiro']",ivan,cavaleiro,ricardo-neves-abreu-cavaleiro,ivanricardonevesabreucavaleiro,ricardonevesabreucavaleiro,5
jakub-madrzyk,stal-mielec,Jakub MądrzykStal Mielec,2024/25,gk_bramki-stracone.csv,"['jakub', 'madrzyk']",jakub,madrzyk,madrzyk,jakubmadrzyk,madrzyk,2
jean-david-beauguel,stal-mielec,Jean-David BeauguelStal Mielec,2024/25,pole_celne-strzaly.csv,"['jean', 'david', 'beauguel']",jean,beauguel,david-beauguel,jeandavidbeauguel,davidbeauguel,3
karol-knap,stal-mielec,Karol KnapStal Mielec,2024/25,pole_asysty.csv,"['karol', 'knap']",karol,knap,knap,karolknap,knap,2
koki-hinokio,stal-mielec,Koki HinokioStal Mielec,2024/25,pole_celne-strzaly.csv,"['koki', 'hinokio']",koki,hinokio,hinokio,kokihinokio,hinokio,2
konrad-jaocha,stal-mielec,Konrad JałochaStal Mielec,2024/25,gk_bramki-stracone.csv,"['konrad', 'jaocha']",konrad,jaocha,jaocha,konradjaocha,jaocha,2
krystian-getinger,stal-mielec,Krystian GetingerStal Mielec,2024/25,pole_asysty.csv,"['krystian', 'getinger']",krystian,getinger,getinger,krystiangetinger,getinger,2
krzysztof-wokowicz,stal-mielec,Krzysztof WołkowiczStal Mielec,2024/25,pole_asysty.csv,"['krzysztof', 'wokowicz']",krzysztof,wokowicz,wokowicz,krzysztofwokowicz,wokowicz,2
maciej-domanski,stal-mielec,Maciej DomańskiStal Mielec,2024/25,pole_asysty.csv,"['maciej', 'domanski']",maciej,domanski,domanski,maciejdomanski,domanski,2
marvin-senger-1,stal-mielec,Marvin SengerStal Mielec,2024/25,pole_celne-strzaly.csv,"['marvin', 'senger', '1']",marvin,1,senger-1,marvinsenger1,senger1,3
mateusz-kochalski,stal-mielec,Mateusz KochalskiStal Mielec,2024/25,gk_bramki-stracone.csv,"['mateusz', 'kochalski']",mateusz,kochalski,kochalski,mateuszkochalski,kochalski,2
mateusz-matras,stal-mielec,Mateusz MatrasStal Mielec,2024/25,pole_asysty.csv,"['mateusz', 'matras']",mateusz,matras,matras,mateuszmatras,matras,2
mateusz-stepien,stal-mielec,Mateusz StępieńStal Mielec,2024/25,pole_asysty.csv,"['mateusz', 'stepien']",mateusz,stepien,stepien,mateuszstepien,stepien,2
matthew-guillaumier,stal-mielec,Matthew GuillaumierStal Mielec,2024/25,pole_asysty.csv,"['matthew', 'guillaumier']",matthew,guillaumier,guillaumier,matthewguillaumier,guillaumier,2
natan-niedzwiedz,stal-mielec,Natan NiedźwiedźStal Mielec,2024/25,pole_faule-wywalczone.csv,"['natan', 'niedzwiedz']",natan,niedzwiedz,niedzwiedz,natanniedzwiedz,niedzwiedz,2
petros-bangalianis,stal-mielec,Petros BagalianisStal Mielec,2024/25,pole_dryblingi.csv,"['petros', 'bangalianis']",petros,bangalianis,bangalianis,petrosbangalianis,bangalianis,2
piotr-wlazo,stal-mielec,Piotr WlazłoStal Mielec,2024/25,pole_celne-strzaly.csv,"['piotr', 'wlazo']",piotr,wlazo,wlazo,piotrwlazo,wlazo,2
pyry-hannola,stal-mielec,Pyry Petteri HannolaStal Mielec,2024/25,pole_celne-strzaly.csv,"['pyry', 'hannola']",pyry,hannola,hannola,pyryhannola,hannola,2
robert-dadok,stal-mielec,Robert DadokStal Mielec,2024/25,pole_asysty.csv,"['robert', 'dadok']",robert,dadok,dadok,robertdadok,dadok,2
ukasz-wolsztynski,stal-mielec,Łukasz WolsztyńskiStal Mielec,2024/25,pole_asysty.csv,"['ukasz', 'wolsztynski']",ukasz,wolsztynski,wolsztynski,ukaszwolsztynski,wolsztynski,2
bartomiej-radosaw-pawowski,widzew-lodz,Bartłomiej Radosław PawłowskiWidzew Łódź,2024/25,pole_dosrodkowania-celne.csv,"['bartomiej', 'radosaw', 'pawowski']",bartomiej,pawowski,radosaw-pawowski,bartomiejradosawpawowski,radosawpawowski,3
daniel-gryzio,widzew-lodz,Daniel GryzioWidzew Łódź,2024/25,pole_dryblingi.csv,"['daniel', 'gryzio']",daniel,gryzio,gryzio,danielgryzio,gryzio,2
fabio-nunes,widzew-lodz,Fábio NunesWidzew Łódź,2024/25,pole_celne-strzaly.csv,"['fabio', 'nunes']",fabio,nunes,nunes,fabionunes,nunes,2
francisco-javier-alvarez-rodriguez,widzew-lodz,Francisco Javier Álvarez RodríguezWidzew Łódź,2024/25,pole_asysty.csv,"['francisco', 'javier', 'alvarez', 'rodriguez']",francisco,rodriguez,javier-alvarez-rodriguez,franciscojavieralvarezrodriguez,javieralvarezrodriguez,4
hilary-gong,widzew-lodz,Hilary Chukwah GongWidzew Łódź,2024/25,pole_celne-strzaly.csv,"['hilary', 'gong']",hilary,gong,gong,hilarygong,gong,2
hubert-sobol,widzew-lodz,Hubert SobolWidzew Łódź,2024/25,pole_celne-strzaly.csv,"['hubert', 'sobol']",hubert,sobol,sobol,hubertsobol,sobol,2
imad-rondic,widzew-lodz,Imad RondićWidzew Łódź,2024/25,pole_asysty.csv,"['imad', 'rondic']",imad,rondic,rondic,imadrondic,rondic,2
jakub-sypek,widzew-lodz,Jakub SypekWidzew Łódź,2024/25,pole_asysty.csv,"['jakub', 'sypek']",jakub,sypek,sypek,jakubsypek,sypek,2
jakub-ukowski,widzew-lodz,Jakub ŁukowskiWidzew Łódź,2024/25,pole_asysty.csv,"['jakub', 'ukowski']",jakub,ukowski,ukowski,jakubukowski,ukowski,2
juan-fernandez-blanco,widzew-lodz,Juan IbizaWidzew Łódź,2024/25,pole_celne-strzaly.csv,"['juan', 'fernandez', 'blanco']",juan,blanco,fernandez-blanco,juanfernandezblanco,fernandezblanco,3
juljan-shehu,widzew-lodz,Juljan ShehuWidzew Łódź,2024/25,pole_celne-strzaly.csv,"['juljan', 'shehu']",juljan,shehu,shehu,juljanshehu,shehu,2
kamil-cybulski,widzew-lodz,Kamil CybulskiWidzew Łódź,2024/25,pole_asysty.csv,"['kamil', 'cybulski']",kamil,cybulski,cybulski,kamilcybulski,cybulski,2
leon-madej,widzew-lodz,Leon MadejWidzew Łódź,2024/25,pole_faule.csv,"['leon', 'madej']",leon,madej,madej,leonmadej,madej,2
lubomir-tupta,widzew-lodz,Ľubomír TuptaWidzew Łódź,2024/25,pole_asysty.csv,"['lubomir', 'tupta']",lubomir,tupta,tupta,lubomirtupta,tupta,2
luis-silva,widzew-lodz,Luís SilvaWidzew Łódź,2024/25,pole_asysty.csv,"['luis', 'silva']",luis,silva,silva,luissilva,silva,2
marcel-krajewski,widzew-lodz,Marcel KrajewskiWidzew Łódź,2024/25,pole_asysty.csv,"['marcel', 'krajewski']",marcel,krajewski,krajewski,marcelkrajewski,krajewski,2
marek-hanousek,widzew-lodz,Marek HanousekWidzew Łódź,2024/25,pole_asysty.csv,"['marek', 'hanousek']",marek,hanousek,hanousek,marekhanousek,hanousek,2
mateusz-zyro,widzew-lodz,Mateusz ŻyroWidzew Łódź,2024/25,pole_celne-strzaly.csv,"['mateusz', 'zyro']",mateusz,zyro,zyro,mateuszzyro,zyro,2
nikodem-stachowicz,widzew-lodz,Nikodem StachowiczWidzew Łódź,2024/25,pole_dosrodkowania-celne.csv,"['nikodem', 'stachowicz']",nikodem,stachowicz,stachowicz,nikodemstachowicz,stachowicz,2
noah-diliberto-1,widzew-lodz,Noah DilibertoWidzew Łódź,2024/25,pole_dosrodkowania-celne.csv,"['noah', 'diliberto', '1']",noah,1,diliberto-1,noahdiliberto1,diliberto1,3
pawe-kwiatkowski,widzew-lodz,Paweł KwiatkowskiWidzew Łódź,2024/25,pole_dosrodkowania-celne.csv,"['pawe', 'kwiatkowski']",pawe,kwiatkowski,kwiatkowski,pawekwiatkowski,kwiatkowski,2
peter-nysted-therkildsen,widzew-lodz,Peter Nysted TherkildsenWidzew Łódź,2024/25,pole_dosrodkowania-celne.csv,"['peter', 'nysted', 'therkildsen']",peter,therkildsen,nysted-therkildsen,peternystedtherkildsen,nystedtherkildsen,3
polydefkis-volanakis,widzew-lodz,Polydefkis VolanakisWidzew Łódź,2024/25,pole_dosrodkowania.csv,"['polydefkis', 'volanakis']",polydefkis,volanakis,volanakis,polydefkisvolanakis,volanakis,2
rafa-tadeusz-gikiewicz,widzew-lodz,Rafał Tadeusz GikiewiczWidzew Łódź,2024/25,gk_bramki-stracone.csv,"['rafa', 'tadeusz', 'gikiewicz']",rafa,gikiewicz,tadeusz-gikiewicz,rafatadeuszgikiewicz,tadeuszgikiewicz,3
said-hamulic,widzew-lodz,Saïd HamulićWidzew Łódź,2024/25,pole_celne-strzaly.csv,"['said', 'hamulic']",said,hamulic,hamulic,saidhamulic,hamulic,2
samuel-kozlovsky,widzew-lodz,Samuel KozlovskýWidzew Łódź,2024/25,pole_asysty.csv,"['samuel', 'kozlovsky']",samuel,kozlovsky,kozlovsky,samuelkozlovsky,kozlovsky,2
