match_id,kolejka,data_meczu,gospodarz,gosc,gospodarz_kod,gosc_kod,gole_gosp,gole_gosc,posiadanie_gosp,posiadanie_gosc,strzaly_gosp,strzaly_gosc,celne_gosp,celne_gosc,strzaly_zablokowane_gosp,strzaly_zablokowane_gosc,strzaly_niecelne_gosp,strzaly_niecelne_gosc,rozne_gosp,rozne_gosc,faule_gosp,faule_gosc,spalone_gosp,spalone_gosc,zk_gosp,zk_gosc,czk_gosp,czk_gosc,druga_zk_gosp,druga_zk_gosc,dosrodkowania_gosp,dosrodkowania_gosc,dosrodkowania_celne_gosp,dosrodkowania_celne_gosc,odbiory_gosp,odbiory_gosc,podania_gosp,podania_gosc,podania_celne_gosp,podania_celne_gosc,xg_gosp,xg_gosc,xgot_gosp,xgot_gosc,xa_gosp,xa_gosc,wielkie_szanse_gosp,wielkie_szanse_gosc,strzaly_pk_gosp,strzaly_pk_gosc,strzaly_spoza_pk_gosp,strzaly_spoza_pk_gosc,kontakty_pk_gosp,kontakty_pk_gosc,rzuty_wolne_gosp,rzuty_wolne_gosc,pojedynki_gosp,pojedynki_gosc,wybicia_gosp,wybicia_gosc,przechwyty_gosp,przechwyty_gosc,bledy_strzal_gosp,bledy_strzal_gosc,bledy_gol_gosp,bledy_gol_gosc,obrony_bramkarza_gosp,obrony_bramkarza_gosc,xgot_przeciw_gosp,xgot_przeciw_gosc,zapobiegniecia_gosp,zapobiegniecia_gosc,dlugie_podania_celne_gosp,dlugie_podania_gosp,dlugie_podania_celne_gosc,dlugie_podania_gosc,podania_w_strefe_obrony_przeciwnika_celne_gosp,podania_w_strefe_obrony_przeciwnika_gosp,podania_w_strefe_obrony_przeciwnika_celne_gosc,podania_w_strefe_obrony_przeciwnika_gosc,odbiory_skuteczne_fs_gosp,proby_odbioru_fs_gosp,odbiory_skuteczne_fs_gosc,proby_odbioru_fs_gosc,flash_id,flash_url
2514,19,2026-01-31,Widzew Łódź,Jagiellonia Białystok,WID,JAG,1,3,54.1,45.9,17.0,5.0,3.0,3.0,7.0,0.0,7.0,2.0,5.0,2.0,16.0,16.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,20.0,12.0,1.0,2.0,8.0,15.0,411.0,354.0,305.0,244.0,1.69,1.23,1.12,1.68,0.59,0.43,2.0,2.0,9.0,4.0,8.0,1.0,27.0,13.0,16.0,16.0,59.0,58.0,19.0,35.0,10.0,11.0,0.0,3.0,1.0,0.0,0.0,2.0,1.68,1.12,-1.32,0.12,25.0,53.0,11.0,54.0,85.0,134.0,35.0,71.0,8.0,16.0,15.0,23.0,ziI1CFC4,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=ziI1CFC4
2515,20,2026-02-07,Arka Gdynia,Legia Warszawa,ARK,LEG,2,2,43.7,56.3,3.0,14.0,2.0,7.0,0.0,4.0,1.0,3.0,3.0,7.0,11.0,15.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,12.0,18.0,2.0,7.0,12.0,5.0,350.0,445.0,255.0,356.0,0.93,1.6,1.51,2.45,0.45,1.32,1.0,3.0,3.0,9.0,0.0,5.0,10.0,23.0,15.0,11.0,60.0,45.0,29.0,16.0,6.0,9.0,1.0,0.0,0.0,1.0,5.0,0.0,2.45,1.51,0.45,-0.49,21.0,58.0,13.0,46.0,32.0,66.0,90.0,131.0,12.0,16.0,8.0,10.0,84G9AgsH,https://www.flashscore.pl/mecz/pilka-nozna/arka-gdynia-feEez0Ei/legia-warszawa-K6kUepBs/szczegoly/statystyki/?mid=84G9AgsH
2516,20,2026-02-06,Lechia Gdańsk,Cracovia,LGD,CRA,1,1,61.3,38.7,19.0,9.0,7.0,5.0,7.0,2.0,5.0,2.0,10.0,5.0,18.0,13.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,29.0,12.0,7.0,3.0,9.0,10.0,412.0,263.0,335.0,188.0,1.17,1.69,0.63,1.5,1.4,0.68,1.0,3.0,10.0,7.0,9.0,2.0,41.0,17.0,13.0,18.0,52.0,44.0,17.0,41.0,7.0,7.0,1.0,0.0,0.0,0.0,4.0,5.0,1.5,0.63,0.5,-0.37,19.0,35.0,10.0,45.0,103.0,150.0,46.0,83.0,8.0,12.0,9.0,12.0,4W9I8XBT,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/lechia-gdansk-GGLmkiK8/szczegoly/statystyki/?mid=4W9I8XBT
2517,20,2026-02-07,,,,,0,1,52.1,47.9,17.0,13.0,4.0,4.0,7.0,5.0,6.0,4.0,7.0,3.0,12.0,21.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,36.0,7.0,10.0,4.0,11.0,4.0,427.0,416.0,365.0,338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518,20,2026-02-08,Pogoń Szczecin,Bruk-Bet Termalica Nieciecza,POG,BBT,1,1,56.6,43.4,17.0,21.0,6.0,8.0,5.0,3.0,6.0,10.0,7.0,5.0,11.0,13.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,26.0,21.0,6.0,3.0,9.0,10.0,437.0,335.0,334.0,233.0,1.28,1.38,1.09,1.69,1.29,0.85,2.0,2.0,9.0,13.0,8.0,7.0,24.0,30.0,13.0,11.0,54.0,46.0,31.0,33.0,15.0,18.0,2.0,0.0,0.0,0.0,7.0,5.0,1.69,1.09,0.69,0.09,16.0,53.0,21.0,58.0,90.0,140.0,80.0,129.0,10.0,15.0,12.0,15.0,IwQYANhc,https://www.flashscore.pl/mecz/pilka-nozna/nieciecza-YNkK4khO/pogon-szczecin-Um9YwPQ0/szczegoly/statystyki/?mid=IwQYANhc
2519,20,2026-02-06,Korona Kielce,Zagłębie Lubin,KOR,ZAG,1,2,61.2,38.8,20.0,10.0,5.0,3.0,10.0,4.0,5.0,3.0,4.0,4.0,12.0,16.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0,10.0,5.0,7.0,7.0,424.0,270.0,345.0,190.0,2.26,1.42,2.0,1.28,2.4,0.51,2.0,1.0,15.0,7.0,5.0,3.0,42.0,27.0,16.0,12.0,56.0,56.0,23.0,32.0,3.0,7.0,0.0,1.0,0.0,1.0,2.0,4.0,1.28,2.0,0.28,1.0,27.0,62.0,22.0,53.0,100.0,138.0,44.0,79.0,5.0,10.0,8.0,15.0,4fOt91N9,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=4fOt91N9
2520,20,2026-02-08,GKS Katowice,Widzew Łódź,GKS,WID,1,0,28.2,71.8,8.0,9.0,4.0,1.0,0.0,2.0,4.0,6.0,3.0,7.0,17.0,11.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0,28.0,1.0,4.0,17.0,13.0,217.0,541.0,129.0,428.0,0.57,0.37,1.05,0.25,0.34,0.59,1.0,1.0,5.0,5.0,3.0,4.0,16.0,15.0,11.0,17.0,54.0,65.0,44.0,11.0,10.0,10.0,1.0,1.0,0.0,0.0,1.0,3.0,0.25,1.05,0.25,0.05,18.0,57.0,32.0,75.0,31.0,67.0,92.0,142.0,16.0,26.0,14.0,23.0,betFjg7r,https://www.flashscore.pl/mecz/pilka-nozna/gks-katowice-K4AgRmS1/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=betFjg7r
2521,20,2026-02-08,,,,,0,0,49.9,50.1,16.0,11.0,5.0,1.0,5.0,3.0,6.0,7.0,3.0,2.0,12.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,12.0,3.0,5.0,15.0,10.0,413.0,419.0,334.0,327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522,20,2026-02-07,Jagiellonia Białystok,Motor Lublin,JAG,MOT,4,1,54.3,45.7,22.0,13.0,11.0,5.0,4.0,6.0,7.0,2.0,7.0,7.0,11.0,16.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,24.0,14.0,11.0,2.0,18.0,9.0,419.0,356.0,348.0,274.0,3.0,1.8,3.13,1.79,2.37,1.03,9.0,3.0,17.0,11.0,6.0,2.0,43.0,22.0,16.0,11.0,71.0,40.0,27.0,23.0,7.0,12.0,2.0,1.0,0.0,0.0,4.0,7.0,1.79,3.13,0.79,-0.87,30.0,53.0,25.0,53.0,119.0,157.0,60.0,95.0,18.0,25.0,9.0,19.0,SzYVnB67,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/motor-lublin-IoLk2VlL/szczegoly/statystyki/?mid=SzYVnB67
2523,20,2026-02-09,,,,,1,0,58.7,41.3,16.0,9.0,3.0,4.0,5.0,2.0,8.0,3.0,7.0,2.0,7.0,8.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,29.0,23.0,6.0,7.0,7.0,5.0,547.0,381.0,467.0,292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524,21,2026-02-14,,,,,0,2,49.4,50.6,10.0,15.0,1.0,4.0,4.0,2.0,5.0,9.0,5.0,2.0,16.0,12.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,18.0,17.0,4.0,4.0,10.0,9.0,372.0,381.0,293.0,315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525,21,2026-02-16,,,,,1,1,30.1,69.9,12.0,22.0,3.0,3.0,5.0,7.0,4.0,12.0,2.0,10.0,12.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,5.0,3.0,6.0,5.0,246.0,593.0,164.0,508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526,21,2026-02-15,Motor Lublin,Lechia Gdańsk,MOT,LGD,2,3,58.6,41.4,7.0,15.0,3.0,9.0,3.0,3.0,1.0,3.0,2.0,2.0,9.0,11.0,3.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,24.0,13.0,2.0,4.0,6.0,14.0,412.0,296.0,309.0,195.0,0.43,3.13,0.34,3.2,0.57,1.43,0.0,5.0,6.0,13.0,1.0,2.0,27.0,35.0,11.0,9.0,49.0,56.0,38.0,45.0,7.0,13.0,1.0,1.0,0.0,0.0,5.0,2.0,3.2,0.34,0.2,-0.66,22.0,53.0,18.0,60.0,57.0,107.0,60.0,108.0,5.0,10.0,13.0,19.0,SlD41AL0,https://www.flashscore.pl/mecz/pilka-nozna/lechia-gdansk-GGLmkiK8/motor-lublin-IoLk2VlL/szczegoly/statystyki/?mid=SlD41AL0
2527,21,2026-02-14,Zagłębie Lubin,Raków Częstochowa,ZAG,RCZ,0,0,35.1,64.9,8.0,19.0,2.0,9.0,1.0,4.0,5.0,6.0,2.0,8.0,17.0,16.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,8.0,27.0,1.0,4.0,4.0,4.0,263.0,479.0,168.0,380.0,0.21,1.51,0.25,1.43,0.14,1.12,0.0,3.0,4.0,10.0,4.0,9.0,10.0,33.0,16.0,17.0,48.0,73.0,52.0,23.0,12.0,4.0,0.0,1.0,0.0,0.0,8.0,2.0,1.43,0.25,1.43,0.25,22.0,71.0,9.0,41.0,29.0,71.0,103.0,144.0,5.0,13.0,5.0,13.0,02BCaljD,https://www.flashscore.pl/mecz/pilka-nozna/rakow-czestochowa-SQOrbYim/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=02BCaljD
2528,21,2026-02-13,Radomiak Radom,Korona Kielce,RAD,KOR,0,2,73.2,26.8,24.0,4.0,6.0,2.0,10.0,1.0,8.0,1.0,12.0,1.0,10.0,19.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,31.0,9.0,7.0,0.0,13.0,12.0,532.0,199.0,438.0,110.0,1.73,0.35,1.53,1.35,1.43,0.24,2.0,2.0,17.0,2.0,7.0,2.0,57.0,9.0,19.0,10.0,77.0,57.0,26.0,64.0,10.0,10.0,0.0,0.0,2.0,0.0,0.0,6.0,1.35,1.53,-0.65,1.53,16.0,41.0,24.0,67.0,168.0,232.0,33.0,79.0,13.0,19.0,12.0,21.0,voGiNirK,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=voGiNirK
2529,21,2026-02-15,Pogoń Szczecin,Arka Gdynia,POG,ARK,1,0,55.5,44.5,20.0,11.0,4.0,1.0,10.0,4.0,6.0,6.0,8.0,7.0,15.0,15.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,24.0,21.0,7.0,4.0,7.0,5.0,421.0,335.0,344.0,259.0,1.77,0.74,1.48,0.05,1.24,0.4,2.0,1.0,11.0,7.0,9.0,4.0,36.0,16.0,15.0,15.0,43.0,56.0,34.0,40.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,3.0,0.01,1.76,0.01,0.76,20.0,49.0,18.0,48.0,108.0,153.0,35.0,73.0,7.0,12.0,5.0,11.0,AT6NHV5s,https://www.flashscore.pl/mecz/pilka-nozna/arka-gdynia-feEez0Ei/pogon-szczecin-Um9YwPQ0/szczegoly/statystyki/?mid=AT6NHV5s
2530,21,2026-02-14,Cracovia,Jagiellonia Białystok,CRA,JAG,0,0,42.8,57.2,12.0,17.0,3.0,4.0,4.0,3.0,5.0,10.0,4.0,6.0,11.0,19.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,13.0,20.0,5.0,2.0,10.0,12.0,321.0,429.0,251.0,355.0,1.4,0.86,0.65,0.7,0.94,0.67,2.0,1.0,6.0,9.0,6.0,8.0,12.0,24.0,19.0,11.0,56.0,43.0,30.0,15.0,6.0,4.0,0.0,1.0,0.0,0.0,4.0,3.0,0.7,0.65,0.7,0.65,17.0,50.0,14.0,37.0,48.0,66.0,107.0,153.0,12.0,18.0,11.0,18.0,WreWF9zf,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/jagiellonia-bialystok-lIDaZJTc/szczegoly/statystyki/?mid=WreWF9zf
2531,21,2026-02-13,GKS Katowice,Legia Warszawa,GKS,LEG,1,1,45.2,54.8,13.0,11.0,2.0,4.0,6.0,2.0,5.0,5.0,6.0,7.0,15.0,11.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,22.0,23.0,6.0,5.0,10.0,5.0,335.0,409.0,257.0,314.0,1.87,0.69,1.42,0.66,1.69,0.74,4.0,3.0,9.0,7.0,4.0,4.0,31.0,19.0,11.0,15.0,46.0,49.0,34.0,30.0,10.0,11.0,0.0,0.0,0.0,0.0,3.0,1.0,0.66,1.42,-0.34,0.42,21.0,46.0,15.0,54.0,59.0,87.0,76.0,120.0,10.0,11.0,5.0,12.0,v9bvEm56,https://www.flashscore.pl/mecz/pilka-nozna/gks-katowice-K4AgRmS1/legia-warszawa-K6kUepBs/szczegoly/statystyki/?mid=v9bvEm56
2532,21,2026-02-15,Lech Poznań,Piast Gliwice,LPO,PIA,3,0,48.5,51.5,19.0,15.0,10.0,7.0,2.0,6.0,7.0,2.0,7.0,6.0,16.0,6.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,17.0,6.0,8.0,12.0,11.0,433.0,464.0,354.0,383.0,2.8,0.94,3.83,0.71,1.1,1.04,7.0,2.0,13.0,10.0,6.0,5.0,36.0,33.0,7.0,15.0,48.0,51.0,26.0,20.0,9.0,5.0,1.0,0.0,0.0,1.0,6.0,6.0,0.71,3.83,0.71,0.83,21.0,45.0,19.0,47.0,88.0,116.0,88.0,123.0,14.0,19.0,9.0,16.0,Y7imCRZI,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/piast-gliwice-ve2oT9ck/szczegoly/statystyki/?mid=Y7imCRZI
2533,22,2026-02-22,Arka Gdynia,GKS Katowice,ARK,GKS,2,1,43.4,56.6,12.0,11.0,6.0,5.0,3.0,5.0,3.0,1.0,5.0,4.0,10.0,15.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,14.0,19.0,1.0,8.0,7.0,6.0,292.0,383.0,204.0,270.0,1.48,1.03,2.28,1.4,0.15,0.97,4.0,1.0,7.0,7.0,5.0,4.0,19.0,23.0,15.0,10.0,55.0,38.0,33.0,28.0,12.0,5.0,1.0,0.0,1.0,1.0,4.0,4.0,1.4,2.28,0.4,0.28,21.0,64.0,19.0,64.0,58.0,104.0,82.0,139.0,6.0,10.0,6.0,9.0,Q1vZZURP,https://www.flashscore.pl/mecz/pilka-nozna/arka-gdynia-feEez0Ei/gks-katowice-K4AgRmS1/szczegoly/statystyki/?mid=Q1vZZURP
2534,22,2026-02-21,,,,,2,1,43.1,56.9,6.0,14.0,4.0,4.0,1.0,7.0,1.0,3.0,1.0,4.0,11.0,8.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,22.0,5.0,9.0,7.0,12.0,399.0,525.0,334.0,453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535,22,2026-02-23,Lechia Gdańsk,Zagłębie Lubin,LGD,ZAG,0,2,69.8,30.2,19.0,11.0,7.0,5.0,8.0,3.0,4.0,3.0,11.0,2.0,11.0,15.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,41.0,9.0,6.0,5.0,6.0,6.0,496.0,220.0,396.0,131.0,1.17,1.18,0.59,1.3,1.48,0.89,1.0,2.0,15.0,8.0,3.0,3.0,47.0,16.0,15.0,11.0,57.0,46.0,18.0,79.0,4.0,9.0,0.0,3.0,0.0,0.0,3.0,6.0,1.3,0.59,-0.7,0.59,19.0,53.0,18.0,68.0,110.0,167.0,28.0,63.0,8.0,12.0,5.0,9.0,hCODSnKa,https://www.flashscore.pl/mecz/pilka-nozna/lechia-gdansk-GGLmkiK8/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=hCODSnKa
2536,22,2026-02-21,,,,,0,1,47.1,52.9,11.0,7.0,2.0,2.0,2.0,2.0,7.0,3.0,4.0,5.0,12.0,18.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,22.0,14.0,2.0,1.0,9.0,6.0,408.0,467.0,342.0,398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537,22,2026-02-22,Korona Kielce,Lech Poznań,KOR,LPO,1,2,41.9,58.1,7.0,11.0,1.0,4.0,2.0,2.0,4.0,5.0,1.0,5.0,12.0,16.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,14.0,3.0,0.0,7.0,14.0,372.0,519.0,305.0,435.0,0.3,1.6,0.13,1.87,0.38,1.96,0.0,3.0,3.0,7.0,4.0,4.0,8.0,24.0,16.0,12.0,44.0,46.0,23.0,25.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.87,0.13,-0.13,-0.87,20.0,55.0,19.0,49.0,47.0,72.0,126.0,177.0,7.0,11.0,14.0,17.0,ngQTO4JO,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/lech-poznan-OpNH7Ouf/szczegoly/statystyki/?mid=ngQTO4JO
2538,22,2026-02-21,,,,,1,0,54.6,45.4,9.0,20.0,4.0,5.0,2.0,7.0,3.0,8.0,4.0,6.0,10.0,15.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,20.0,22.0,6.0,6.0,13.0,12.0,410.0,338.0,318.0,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539,22,2026-02-22,Jagiellonia Białystok,Radomiak Radom,JAG,RAD,1,1,63.4,36.6,21.0,9.0,3.0,2.0,7.0,3.0,11.0,4.0,9.0,3.0,18.0,16.0,7.0,0.0,3.0,5.0,0.0,1.0,0.0,1.0,30.0,10.0,9.0,1.0,10.0,9.0,502.0,297.0,415.0,226.0,2.35,0.91,0.87,0.66,2.59,0.44,3.0,1.0,15.0,5.0,6.0,4.0,50.0,19.0,16.0,18.0,57.0,54.0,19.0,38.0,6.0,9.0,0.0,2.0,0.0,0.0,1.0,2.0,0.66,0.87,-0.34,-0.13,24.0,45.0,17.0,45.0,159.0,203.0,53.0,89.0,12.0,20.0,9.0,18.0,bXgnsnZh,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=bXgnsnZh
2540,22,2026-02-20,Piast Gliwice,Motor Lublin,PIA,MOT,1,2,59.6,40.4,18.0,9.0,4.0,6.0,7.0,0.0,7.0,3.0,6.0,3.0,11.0,16.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,26.0,10.0,11.0,1.0,3.0,13.0,542.0,371.0,468.0,292.0,1.9,1.07,0.91,2.38,2.04,0.96,2.0,1.0,14.0,6.0,4.0,3.0,43.0,16.0,16.0,11.0,60.0,42.0,18.0,23.0,2.0,9.0,2.0,0.0,0.0,0.0,4.0,3.0,2.38,0.91,0.38,-0.09,26.0,47.0,26.0,65.0,163.0,210.0,51.0,76.0,3.0,8.0,11.0,15.0,fameuQ35,https://www.flashscore.pl/mecz/pilka-nozna/motor-lublin-IoLk2VlL/piast-gliwice-ve2oT9ck/szczegoly/statystyki/?mid=fameuQ35
2541,22,2026-02-20,Widzew Łódź,Cracovia,WID,CRA,0,0,41.1,58.9,13.0,11.0,4.0,1.0,7.0,4.0,2.0,6.0,9.0,3.0,21.0,13.0,1.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,21.0,7.0,1.0,0.0,15.0,10.0,304.0,460.0,216.0,352.0,0.97,0.81,0.88,0.01,1.01,0.2,1.0,1.0,7.0,7.0,7.0,5.0,23.0,16.0,13.0,21.0,61.0,60.0,33.0,39.0,10.0,11.0,2.0,1.0,0.0,0.0,1.0,4.0,0.01,0.88,0.01,0.88,25.0,62.0,17.0,45.0,60.0,103.0,48.0,92.0,15.0,22.0,10.0,15.0,0dj3w4YH,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=0dj3w4YH
2542,23,2026-02-27,Arka Gdynia,Lechia Gdańsk,ARK,LGD,2,2,51.0,49.0,11.0,13.0,3.0,7.0,4.0,1.0,4.0,5.0,4.0,1.0,9.0,13.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,11.0,4.0,5.0,3.0,7.0,309.0,302.0,191.0,181.0,1.2,2.41,1.05,2.39,0.53,2.14,1.0,8.0,8.0,11.0,3.0,3.0,21.0,30.0,13.0,9.0,66.0,55.0,52.0,43.0,6.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,2.39,1.05,0.39,-0.95,19.0,74.0,18.0,73.0,46.0,99.0,56.0,125.0,3.0,10.0,6.0,14.0,Kp3yLeIj,https://www.flashscore.pl/mecz/pilka-nozna/arka-gdynia-feEez0Ei/lechia-gdansk-GGLmkiK8/szczegoly/statystyki/?mid=Kp3yLeIj
2543,23,2026-03-01,Bruk-Bet Termalica Nieciecza,Radomiak Radom,BBT,RAD,1,1,37.1,62.9,20.0,16.0,3.0,4.0,10.0,5.0,7.0,7.0,8.0,9.0,18.0,8.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,21.0,25.0,4.0,7.0,15.0,11.0,261.0,454.0,194.0,370.0,1.25,1.51,0.69,1.63,1.14,1.76,1.0,5.0,10.0,10.0,10.0,6.0,28.0,30.0,8.0,18.0,45.0,49.0,35.0,27.0,9.0,5.0,0.0,0.0,0.0,1.0,3.0,2.0,1.63,0.69,0.63,-0.31,19.0,41.0,17.0,36.0,66.0,92.0,103.0,146.0,15.0,20.0,10.0,14.0,nieNraAc,https://www.flashscore.pl/mecz/pilka-nozna/nieciecza-YNkK4khO/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=nieNraAc
2544,23,2026-02-28,Motor Lublin,Korona Kielce,MOT,KOR,2,0,49.3,50.7,13.0,22.0,4.0,5.0,4.0,11.0,5.0,6.0,2.0,10.0,14.0,15.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,15.0,41.0,4.0,12.0,10.0,11.0,350.0,341.0,274.0,258.0,1.51,1.68,1.28,1.6,1.62,0.97,4.0,3.0,10.0,15.0,2.0,7.0,22.0,39.0,15.0,14.0,68.0,50.0,54.0,24.0,5.0,7.0,1.0,1.0,0.0,0.0,4.0,2.0,1.6,1.28,1.6,-0.72,20.0,42.0,17.0,59.0,62.0,90.0,73.0,116.0,11.0,20.0,13.0,16.0,rJlWtwuA,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/motor-lublin-IoLk2VlL/szczegoly/statystyki/?mid=rJlWtwuA
2545,23,2026-03-02,,,,,2,0,34.3,65.7,11.0,20.0,4.0,4.0,2.0,7.0,5.0,9.0,1.0,5.0,10.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,27.0,2.0,8.0,6.0,12.0,266.0,500.0,184.0,417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546,23,2026-02-28,Pogoń Szczecin,Widzew Łódź,POG,WID,1,0,40.1,59.9,9.0,8.0,3.0,1.0,2.0,2.0,4.0,5.0,2.0,2.0,9.0,13.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,12.0,25.0,4.0,5.0,10.0,7.0,310.0,462.0,229.0,383.0,0.7,0.84,0.86,0.49,0.56,0.93,2.0,3.0,4.0,7.0,5.0,1.0,15.0,21.0,13.0,9.0,41.0,44.0,34.0,16.0,7.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.49,0.86,0.49,-0.14,25.0,55.0,14.0,47.0,52.0,91.0,79.0,124.0,9.0,11.0,7.0,12.0,bij3ZfXq,https://www.flashscore.pl/mecz/pilka-nozna/pogon-szczecin-Um9YwPQ0/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=bij3ZfXq
2547,23,2026-02-27,Cracovia,Piast Gliwice,CRA,PIA,2,3,48.2,51.8,11.0,9.0,4.0,5.0,1.0,2.0,6.0,2.0,2.0,1.0,15.0,11.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,11.0,19.0,2.0,6.0,8.0,5.0,382.0,402.0,294.0,307.0,1.19,1.81,1.56,2.38,0.84,0.74,3.0,3.0,5.0,7.0,5.0,2.0,13.0,27.0,11.0,15.0,43.0,46.0,35.0,27.0,12.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.38,1.56,-0.62,-0.44,15.0,58.0,23.0,62.0,68.0,104.0,72.0,114.0,8.0,12.0,5.0,7.0,6HgBXY1d,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/piast-gliwice-ve2oT9ck/szczegoly/statystyki/?mid=6HgBXY1d
2548,23,2026-02-28,,,,,3,1,41.8,58.2,16.0,15.0,6.0,5.0,7.0,5.0,3.0,5.0,3.0,3.0,11.0,11.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,11.0,18.0,3.0,4.0,10.0,9.0,324.0,447.0,244.0,358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
