flash_team,klub_slug,flash_name,review_current_status,review_existing_player_slug,review_proposed_status,review_proposed_player_slug,review_evidence,final_status,player_slug,match_method,identity_clubs_all,identity_seasons_all,identity_target_season_clubs,identity_season_club_path,identity_sample_name,identity_in_target_club
Radomiak Radom,radomiak-radom,Tapsoba A.,matched_existing,abdoul-fessal-tapsoba,matched_existing,abdoul-fessal-tapsoba,already_in_player_mapping_csv,matched_existing,abdoul-fessal-tapsoba,existing_mapping,radomiak-radom,2024/25 | 2025/26,radomiak-radom,2024/25:radomiak-radom | 2025/26:radomiak-radom,Abdoul Fessal TapsobaRadomiak Radom,1
Radomiak Radom,radomiak-radom,Wilson-Esbrand J.,matched_existing,joshua-darius-kamani-wilson-esbrand,matched_existing,joshua-darius-kamani-wilson-esbrand,already_in_player_mapping_csv,matched_existing,joshua-darius-kamani-wilson-esbrand,existing_mapping,radomiak-radom,2025/26,radomiak-radom,2025/26:radomiak-radom,Joshua Darius Kamani Wilson-EsbrandRadomiak Radom,1
Radomiak Radom,radomiak-radom,Wolski R.,matched_existing,rafa-wolski,matched_existing,rafa-wolski,already_in_player_mapping_csv,matched_existing,rafa-wolski,existing_mapping,radomiak-radom,2023/24 | 2024/25 | 2025/26,radomiak-radom,2023/24:radomiak-radom | 2024/25:radomiak-radom | 2025/26:radomiak-radom,Rafał WolskiRadomiak Radom,1
Radomiak Radom,radomiak-radom,Zabicki A.,matched_existing,adam-zabicki,matched_existing,adam-zabicki,already_in_player_mapping_csv,matched_existing,adam-zabicki,existing_mapping,radomiak-radom,2025/26,radomiak-radom,2025/26:radomiak-radom,Adam ŻabickiRadomiak Radom,1
Radomiak Radom,radomiak-radom,Zie Ouattara,matched_existing,zie-mohamed-ouattara,matched_existing,zie-mohamed-ouattara,already_in_player_mapping_csv,matched_existing,zie-mohamed-ouattara,existing_mapping,radomiak-radom,2024/25 | 2025/26,radomiak-radom,2024/25:radomiak-radom | 2025/26:radomiak-radom,Zié Mohamed OuattaraRadomiak Radom,1
Raków Częstochowa,rakow-czestochowa,Abraham O.,matched_existing,abraham-emmanuel-ojo,matched_existing,abraham-emmanuel-ojo,already_in_player_mapping_csv,matched_existing,abraham-emmanuel-ojo,existing_mapping,rakow-czestochowa,2025/26,rakow-czestochowa,2025/26:rakow-czestochowa,Abraham Emmanuel OjoRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Adriano,matched_existing,adriano-luis-amorim-santos,matched_existing,adriano-luis-amorim-santos,already_in_player_mapping_csv,matched_existing,adriano-luis-amorim-santos,existing_mapping,rakow-czestochowa,2024/25 | 2025/26,rakow-czestochowa,2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,AdrianoRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Ameyaw M.,matched_existing,michael-ameyaw,matched_existing,michael-ameyaw,already_in_player_mapping_csv,matched_existing,michael-ameyaw,existing_mapping,piast-gliwice | rakow-czestochowa,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:rakow-czestochowa,Michael AmeyawPiast Gliwice,1
Raków Częstochowa,rakow-czestochowa,Arsenić Z.,matched_existing,zoran-arsenic,matched_existing,zoran-arsenic,already_in_player_mapping_csv,matched_existing,zoran-arsenic,existing_mapping,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,Zoran ArsenićRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Barath P.,matched_existing,peter-barath,matched_existing,peter-barath,already_in_player_mapping_csv,matched_existing,peter-barath,existing_mapping,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,Péter BaráthRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Brunes J.,matched_existing,jonatan-braut-brunes,matched_existing,jonatan-braut-brunes,already_in_player_mapping_csv,matched_existing,jonatan-braut-brunes,existing_mapping,rakow-czestochowa,2024/25 | 2025/26,rakow-czestochowa,2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,Jonatan Braut BrunesRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Brusberg I.,matched_existing,isak-oliver-brusberg,matched_existing,isak-oliver-brusberg,already_in_player_mapping_csv,matched_existing,isak-oliver-brusberg,existing_mapping,rakow-czestochowa,2025/26,rakow-czestochowa,2025/26:rakow-czestochowa,Isak Oliver BrusbergRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Bulat M.,matched_existing,marko-bulat,matched_existing,marko-bulat,already_in_player_mapping_csv,matched_existing,marko-bulat,existing_mapping,rakow-czestochowa,2025/26,rakow-czestochowa,2025/26:rakow-czestochowa,Marko BulatRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Burkiewicz A.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,
Raków Częstochowa,rakow-czestochowa,Czeremski D.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,
Raków Częstochowa,rakow-czestochowa,Dawidowicz P.,matched_existing,pawe-marek-dawidowicz,matched_existing,pawe-marek-dawidowicz,already_in_player_mapping_csv,matched_existing,pawe-marek-dawidowicz,existing_mapping,rakow-czestochowa,2025/26,rakow-czestochowa,2025/26:rakow-czestochowa,Paweł Marek DawidowiczRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Diaby-Fadiga L.,matched_existing,mohamed-lamine-diaby-fadiga,matched_existing,mohamed-lamine-diaby-fadiga,already_in_player_mapping_csv,matched_existing,mohamed-lamine-diaby-fadiga,existing_mapping,jagiellonia-bialystok | rakow-czestochowa,2024/25 | 2025/26,rakow-czestochowa,2024/25:jagiellonia-bialystok | 2025/26:rakow-czestochowa,Mohamed Lamine Diaby-FadigaJagiellonia Białystok,1
Raków Częstochowa,rakow-czestochowa,Diaz J.,unresolved,,auto_same_club_history,jesus-antonio-diaz-gomez,all_flash_tokens_in_slug | initial_match_any_given_token | same_club_history | present_in_target_season,matched_auto_same_club_history,jesus-antonio-diaz-gomez,review_auto_same_club_history,rakow-czestochowa | zagebie-lubin,2024/25 | 2025/26,zagebie-lubin,2024/25:rakow-czestochowa | 2025/26:zagebie-lubin,Jesús Antonio Díaz GómezRaków Częstochowa,0
Raków Częstochowa,rakow-czestochowa,Ilenic M.,matched_existing,mitja-ilenic,matched_existing,mitja-ilenic,already_in_player_mapping_csv,matched_existing,mitja-ilenic,existing_mapping,rakow-czestochowa,2025/26,rakow-czestochowa,2025/26:rakow-czestochowa,Mitja IleničRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Kochergin V.,matched_existing,vladyslav-kochergin,matched_existing,vladyslav-kochergin,already_in_player_mapping_csv,matched_existing,vladyslav-kochergin,existing_mapping,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,Vladyslav KocherginRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Konstantopoulos A.,matched_existing,apostolos-chrysovalantis-konstantopoulos,matched_existing,apostolos-chrysovalantis-konstantopoulos,already_in_player_mapping_csv,matched_existing,apostolos-chrysovalantis-konstantopoulos,existing_mapping,rakow-czestochowa,2025/26,rakow-czestochowa,2025/26:rakow-czestochowa,Apostolos-Chrysovalantis KonstantopoulosRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,López I.,matched_existing,ivan-lopez-alvarez,matched_existing,ivan-lopez-alvarez,already_in_player_mapping_csv,matched_existing,ivan-lopez-alvarez,existing_mapping,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,Ivi LópezRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Makuch P.,matched_existing,patryk-makuch,matched_existing,patryk-makuch,already_in_player_mapping_csv,matched_existing,patryk-makuch,existing_mapping,cracovia | rakow-czestochowa,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:cracovia | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,Patryk MakuchCracovia,1
Raków Częstochowa,rakow-czestochowa,Mircetic B.,matched_existing,bogdan-mircetic,matched_existing,bogdan-mircetic,already_in_player_mapping_csv,matched_existing,bogdan-mircetic,existing_mapping,rakow-czestochowa,2025/26,rakow-czestochowa,2025/26:rakow-czestochowa,Bogdan MirčetićRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Mosór A.,matched_existing,ariel-pawe-mosor,matched_existing,ariel-pawe-mosor,already_in_player_mapping_csv,matched_existing,ariel-pawe-mosor,existing_mapping,piast-gliwice | rakow-czestochowa,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:rakow-czestochowa,Ariel Paweł MosórPiast Gliwice,1
Raków Częstochowa,rakow-czestochowa,Mądrzyk J.,unresolved,,auto_transfer_candidate,jakub-madrzyk,all_flash_tokens_in_slug | suffix_exact | initial_match_any_given_token,matched_auto_transfer_candidate,jakub-madrzyk,review_auto_transfer_candidate,stal-mielec,2024/25,,2024/25:stal-mielec,Jakub MądrzykStal Mielec,0
Raków Częstochowa,rakow-czestochowa,Napieraj J.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,
Raków Częstochowa,rakow-czestochowa,Otieno E.,matched_existing,erick-ouma-otieno,matched_existing,erick-ouma-otieno,already_in_player_mapping_csv,matched_existing,erick-ouma-otieno,existing_mapping,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,Erick Ouma OtienoRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Pieńko T.,unresolved,,auto_transfer_candidate,tomasz-pienko,all_flash_tokens_in_slug | suffix_exact | initial_match_any_given_token | present_in_target_season,matched_auto_transfer_candidate,tomasz-pienko,review_auto_transfer_candidate,zagebie-lubin,2023/24 | 2024/25 | 2025/26,zagebie-lubin,2023/24:zagebie-lubin | 2024/25:zagebie-lubin | 2025/26:zagebie-lubin,Tomasz PieńkoKGHM Zagłębie Lubin,0
Raków Częstochowa,rakow-czestochowa,Plavsic S.,matched_existing,sran-plavsic,matched_existing,sran-plavsic,already_in_player_mapping_csv,matched_existing,sran-plavsic,existing_mapping,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,Srđan PlavšićRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Racovitan B.,matched_existing,bogdan-racovitan,matched_existing,bogdan-racovitan,already_in_player_mapping_csv,matched_existing,bogdan-racovitan,existing_mapping,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,Bogdan RacovițanRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Repka O.,matched_existing,oskar-repka,matched_existing,oskar-repka,already_in_player_mapping_csv,matched_existing,oskar-repka,existing_mapping,gks-katowice | rakow-czestochowa,2024/25 | 2025/26,rakow-czestochowa,2024/25:gks-katowice | 2025/26:rakow-czestochowa,Oskar RepkaGKS Katowice,1
Raków Częstochowa,rakow-czestochowa,Rocha L.,matched_existing,jean-carlos-silva-rocha,matched_existing,jean-carlos-silva-rocha,already_in_player_mapping_csv,matched_existing,jean-carlos-silva-rocha,existing_mapping,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,Jean Carlos Silva RochaRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Rondic I.,matched_existing,imad-rondic,matched_existing,imad-rondic,already_in_player_mapping_csv,matched_existing,imad-rondic,existing_mapping,rakow-czestochowa | widzew-lodz,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:widzew-lodz | 2024/25:widzew-lodz | 2025/26:rakow-czestochowa,Imad RondićWidzew Łódź,1
Raków Częstochowa,rakow-czestochowa,Seck I.,matched_existing,ibrahima-seck,matched_existing,ibrahima-seck,already_in_player_mapping_csv,matched_existing,ibrahima-seck,existing_mapping,rakow-czestochowa,2024/25 | 2025/26,rakow-czestochowa,2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,Ibrahima SeckRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Silva J. C.,unresolved,,review_needed,jean-carlos-silva-rocha,all_flash_tokens_in_slug | initial_match_any_given_token | same_club_history | same_club_target_season,matched_manual_review,jean-carlos-silva-rocha,manual_accept_review_needed,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,Jean Carlos Silva RochaRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Struski K.,matched_existing,karol-struski,matched_existing,karol-struski,already_in_player_mapping_csv,matched_existing,karol-struski,existing_mapping,rakow-czestochowa,2025/26,rakow-czestochowa,2025/26:rakow-czestochowa,Karol StruskiRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Svarnas S.,matched_existing,efstratios-svarnas,matched_existing,efstratios-svarnas,already_in_player_mapping_csv,matched_existing,efstratios-svarnas,existing_mapping,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,Efstratios SvarnasRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Trelowski K.,matched_existing,kacper-trelowski,matched_existing,kacper-trelowski,already_in_player_mapping_csv,matched_existing,kacper-trelowski,existing_mapping,rakow-czestochowa | slask-wroclaw,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:slask-wroclaw | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,Kacper TrelowskiŚląsk Wrocław,1
Raków Częstochowa,rakow-czestochowa,Tudor F.,matched_existing,fran-tudor,matched_existing,fran-tudor,already_in_player_mapping_csv,matched_existing,fran-tudor,existing_mapping,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,Fran TudorRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Zolneczko W.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,
Raków Częstochowa,rakow-czestochowa,Zych O.,matched_existing,oliwier-zych,matched_existing,oliwier-zych,already_in_player_mapping_csv,matched_existing,oliwier-zych,existing_mapping,puszcza-niepolomice | rakow-czestochowa,2023/24 | 2025/26,rakow-czestochowa,2023/24:puszcza-niepolomice | 2025/26:rakow-czestochowa,Oliwier ZychPuszcza Niepołomice,1
Widzew Łódź,widzew-lodz,Akere S.,matched_existing,samuel-akere,matched_existing,samuel-akere,already_in_player_mapping_csv,matched_existing,samuel-akere,existing_mapping,widzew-lodz,2025/26,widzew-lodz,2025/26:widzew-lodz,Samuel AkereWidzew Łódź,1
Widzew Łódź,widzew-lodz,Alvarez F.,matched_existing,francisco-javier-alvarez-rodriguez,matched_existing,francisco-javier-alvarez-rodriguez,already_in_player_mapping_csv,matched_existing,francisco-javier-alvarez-rodriguez,existing_mapping,widzew-lodz,2023/24 | 2024/25 | 2025/26,widzew-lodz,2023/24:widzew-lodz | 2024/25:widzew-lodz | 2025/26:widzew-lodz,Francisco Javier Álvarez RodríguezWidzew Łódź,1
Widzew Łódź,widzew-lodz,Andreou S.,matched_existing,stelios-andreou,matched_existing,stelios-andreou,already_in_player_mapping_csv,matched_existing,stelios-andreou,existing_mapping,widzew-lodz,2025/26,widzew-lodz,2025/26:widzew-lodz,Stélios AndreouWidzew Łódź,1
Widzew Łódź,widzew-lodz,Ba P. M.,matched_existing,pape-meissa-ba,matched_existing,pape-meissa-ba,already_in_player_mapping_csv,matched_existing,pape-meissa-ba,existing_mapping,widzew-lodz,2025/26,widzew-lodz,2025/26:widzew-lodz,Pape Meïssa BaWidzew Łódź,1
Widzew Łódź,widzew-lodz,Baena Perez A.,matched_existing,angel-baena-perez,matched_existing,angel-baena-perez,already_in_player_mapping_csv,matched_existing,angel-baena-perez,existing_mapping,widzew-lodz,2025/26,widzew-lodz,2025/26:widzew-lodz,Ángel Baena PérezWidzew Łódź,1
Widzew Łódź,widzew-lodz,Bergier S.,matched_existing,sebastian-bergier,matched_existing,sebastian-bergier,already_in_player_mapping_csv,matched_existing,sebastian-bergier,existing_mapping,gks-katowice | widzew-lodz,2024/25 | 2025/26,widzew-lodz,2024/25:gks-katowice | 2025/26:widzew-lodz,Sebastian BergierGKS Katowice,1
Widzew Łódź,widzew-lodz,Bukari O.,matched_existing,osman-bukari,matched_existing,osman-bukari,already_in_player_mapping_csv,matched_existing,osman-bukari,existing_mapping,widzew-lodz,2025/26,widzew-lodz,2025/26:widzew-lodz,Osman BukariWidzew Łódź,1
Widzew Łódź,widzew-lodz,Cheng C.,matched_existing,christopher-cheng,matched_existing,christopher-cheng,already_in_player_mapping_csv,matched_existing,christopher-cheng,existing_mapping,widzew-lodz,2025/26,widzew-lodz,2025/26:widzew-lodz,Christopher ChengWidzew Łódź,1
Widzew Łódź,widzew-lodz,Cybulski K.,matched_existing,kamil-cybulski,matched_existing,kamil-cybulski,already_in_player_mapping_csv,matched_existing,kamil-cybulski,existing_mapping,widzew-lodz,2023/24 | 2024/25 | 2025/26,widzew-lodz,2023/24:widzew-lodz | 2024/25:widzew-lodz | 2025/26:widzew-lodz,Kamil CybulskiWidzew Łódź,1
Widzew Łódź,widzew-lodz,Czyż S.,matched_existing,szymon-czyz,matched_existing,szymon-czyz,already_in_player_mapping_csv,matched_existing,szymon-czyz,existing_mapping,widzew-lodz,2024/25 | 2025/26,widzew-lodz,2024/25:widzew-lodz | 2025/26:widzew-lodz,Szymon CzyżWidzew Łódź,1
Widzew Łódź,widzew-lodz,Drągowski B.,matched_existing,bartomiej-dragowski,matched_existing,bartomiej-dragowski,already_in_player_mapping_csv,matched_existing,bartomiej-dragowski,existing_mapping,widzew-lodz,2025/26,widzew-lodz,2025/26:widzew-lodz,Bartłomiej DrągowskiWidzew Łódź,1
Widzew Łódź,widzew-lodz,Fornalczyk M.,matched_existing,mariusz-fornalczyk,matched_existing,mariusz-fornalczyk,already_in_player_mapping_csv,matched_existing,mariusz-fornalczyk,existing_mapping,korona-kielce | pogon-szczecin | widzew-lodz,2023/24 | 2024/25 | 2025/26,widzew-lodz,2023/24:pogon-szczecin | 2024/25:korona-kielce | 2025/26:widzew-lodz,Mariusz FornalczykPogoń Szczecin,1
Widzew Łódź,widzew-lodz,Gallapeni D.,matched_existing,dion-gallapeni,matched_existing,dion-gallapeni,already_in_player_mapping_csv,matched_existing,dion-gallapeni,existing_mapping,widzew-lodz,2025/26,widzew-lodz,2025/26:widzew-lodz,Dion GallapeniWidzew Łódź,1
Widzew Łódź,widzew-lodz,Gikiewicz R.,unresolved,,auto_same_club_history,rafa-tadeusz-gikiewicz,all_flash_tokens_in_slug | suffix_exact | initial_match_any_given_token | same_club_history | present_in_target_season,matched_auto_same_club_history,rafa-tadeusz-gikiewicz,review_auto_same_club_history,widzew-lodz | zagebie-lubin,2023/24 | 2024/25 | 2025/26,zagebie-lubin,2023/24:widzew-lodz | 2024/25:widzew-lodz | 2025/26:zagebie-lubin,Rafał Tadeusz GikiewiczWidzew Łódź,0
Widzew Łódź,widzew-lodz,Hanousek Mar.,matched_existing,marek-hanousek,matched_existing,marek-hanousek,already_in_player_mapping_csv,matched_existing,marek-hanousek,existing_mapping,widzew-lodz,2023/24 | 2024/25 | 2025/26,widzew-lodz,2023/24:widzew-lodz | 2024/25:widzew-lodz | 2025/26:widzew-lodz,Marek HanousekWidzew Łódź,1
Widzew Łódź,widzew-lodz,Ilic V.,matched_existing,veljko-ilic,matched_existing,veljko-ilic,already_in_player_mapping_csv,matched_existing,veljko-ilic,existing_mapping,widzew-lodz,2025/26,widzew-lodz,2025/26:widzew-lodz,Veljko IlićWidzew Łódź,1
Widzew Łódź,widzew-lodz,Isaac C.,matched_existing,carlos-isaac-munoz-obejero,matched_existing,carlos-isaac-munoz-obejero,already_in_player_mapping_csv,matched_existing,carlos-isaac-munoz-obejero,existing_mapping,widzew-lodz,2025/26,widzew-lodz,2025/26:widzew-lodz,Carlos IsaacWidzew Łódź,1
Widzew Łódź,widzew-lodz,Kapuadi S.,unresolved,,auto_transfer_candidate,steve-nkanu-kapuadi,all_flash_tokens_in_slug | suffix_exact | initial_match_any_given_token | present_in_target_season,matched_auto_transfer_candidate,steve-nkanu-kapuadi,review_auto_transfer_candidate,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Steve Nkanu KapuadiLegia Warszawa,0
Widzew Łódź,widzew-lodz,Kikolski M.,matched_existing,maciej-kikolski,matched_existing,maciej-kikolski,already_in_player_mapping_csv,matched_existing,maciej-kikolski,existing_mapping,radomiak-radom | widzew-lodz,2024/25 | 2025/26,widzew-lodz,2024/25:radomiak-radom | 2025/26:widzew-lodz,Maciej KikolskiRadomiak Radom,1
Widzew Łódź,widzew-lodz,Klukowski A.,matched_existing,antoni-klukowski,matched_existing,antoni-klukowski,already_in_player_mapping_csv,matched_existing,antoni-klukowski,existing_mapping,pogon-szczecin | widzew-lodz,2024/25 | 2025/26,widzew-lodz,2024/25:pogon-szczecin | 2025/26:widzew-lodz,Antoni KlukowskiPogoń Szczecin,1
Widzew Łódź,widzew-lodz,Kornvig E.,matched_existing,emil-nestved-kornvig,matched_existing,emil-nestved-kornvig,already_in_player_mapping_csv,matched_existing,emil-nestved-kornvig,existing_mapping,widzew-lodz,2025/26,widzew-lodz,2025/26:widzew-lodz,Emil Nestved KornvigWidzew Łódź,1
Widzew Łódź,widzew-lodz,Kozlovsky S.,matched_existing,samuel-kozlovsky,matched_existing,samuel-kozlovsky,already_in_player_mapping_csv,matched_existing,samuel-kozlovsky,existing_mapping,widzew-lodz,2024/25 | 2025/26,widzew-lodz,2024/25:widzew-lodz | 2025/26:widzew-lodz,Samuel KozlovskýWidzew Łódź,1
Widzew Łódź,widzew-lodz,Krajewski M.,matched_existing,marcel-krajewski,matched_existing,marcel-krajewski,already_in_player_mapping_csv,matched_existing,marcel-krajewski,existing_mapping,widzew-lodz,2024/25 | 2025/26,widzew-lodz,2024/25:widzew-lodz | 2025/26:widzew-lodz,Marcel KrajewskiWidzew Łódź,1
Widzew Łódź,widzew-lodz,Krzywanski J.,unresolved,,auto_same_club_history,jan-krzywanski,all_flash_tokens_in_slug | suffix_exact | initial_match_any_given_token | same_club_history,matched_auto_same_club_history,jan-krzywanski,review_auto_same_club_history,widzew-lodz,2023/24,,2023/24:widzew-lodz,Jan KrzywańskiWidzew Łódź,0
Widzew Łódź,widzew-lodz,Lerager L.,matched_existing,lukas-reiff-lerager,matched_existing,lukas-reiff-lerager,already_in_player_mapping_csv,matched_existing,lukas-reiff-lerager,existing_mapping,widzew-lodz,2025/26,widzew-lodz,2025/26:widzew-lodz,Lukas Reiff LeragerWidzew Łódź,1
Widzew Łódź,widzew-lodz,Madej L.,unresolved,,auto_same_club_history,leon-madej,all_flash_tokens_in_slug | suffix_exact | initial_match_any_given_token | same_club_history,matched_auto_same_club_history,leon-madej,review_auto_same_club_history,widzew-lodz,2024/25,,2024/25:widzew-lodz,Leon MadejWidzew Łódź,0
Widzew Łódź,widzew-lodz,Nawrocki K.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,
Widzew Łódź,widzew-lodz,Pawłowski B.,matched_existing,bartomiej-radosaw-pawowski,matched_existing,bartomiej-radosaw-pawowski,already_in_player_mapping_csv,matched_existing,bartomiej-radosaw-pawowski,existing_mapping,widzew-lodz,2023/24 | 2024/25 | 2025/26,widzew-lodz,2023/24:widzew-lodz | 2024/25:widzew-lodz | 2025/26:widzew-lodz,Bartłomiej Radosław PawłowskiWidzew Łódź,1
Widzew Łódź,widzew-lodz,Selahi L.,matched_existing,lindon-selahi,matched_existing,lindon-selahi,already_in_player_mapping_csv,matched_existing,lindon-selahi,existing_mapping,widzew-lodz,2025/26,widzew-lodz,2025/26:widzew-lodz,Lindon SelahiWidzew Łódź,1
Widzew Łódź,widzew-lodz,Shehu J.,matched_existing,juljan-shehu,matched_existing,juljan-shehu,already_in_player_mapping_csv,matched_existing,juljan-shehu,existing_mapping,widzew-lodz,2023/24 | 2024/25 | 2025/26,widzew-lodz,2023/24:widzew-lodz | 2024/25:widzew-lodz | 2025/26:widzew-lodz,Juljan ShehuWidzew Łódź,1
Widzew Łódź,widzew-lodz,Teklic T.,matched_existing,tonio-teklic,matched_existing,tonio-teklic,already_in_player_mapping_csv,matched_existing,tonio-teklic,existing_mapping,widzew-lodz,2025/26,widzew-lodz,2025/26:widzew-lodz,Tonio TeklićWidzew Łódź,1
Widzew Łódź,widzew-lodz,Therkildsen P.,matched_existing,peter-nysted-therkildsen,matched_existing,peter-nysted-therkildsen,already_in_player_mapping_csv,matched_existing,peter-nysted-therkildsen,existing_mapping,widzew-lodz,2024/25 | 2025/26,widzew-lodz,2024/25:widzew-lodz | 2025/26:widzew-lodz,Peter Nysted TherkildsenWidzew Łódź,1
Widzew Łódź,widzew-lodz,Visus R.,matched_existing,ricardo-visus-contreras,matched_existing,ricardo-visus-contreras,already_in_player_mapping_csv,matched_existing,ricardo-visus-contreras,existing_mapping,widzew-lodz,2025/26,widzew-lodz,2025/26:widzew-lodz,Ricardo Visus ContrerasWidzew Łódź,1
Widzew Łódź,widzew-lodz,Volanakis P.,unresolved,,auto_same_club_history,polydefkis-volanakis,all_flash_tokens_in_slug | suffix_exact | initial_match_any_given_token | same_club_history,matched_auto_same_club_history,polydefkis-volanakis,review_auto_same_club_history,widzew-lodz,2024/25,,2024/25:widzew-lodz,Polydefkis VolanakisWidzew Łódź,0
Widzew Łódź,widzew-lodz,Wiśniewski P.,matched_existing,przemysaw-wisniewski,matched_existing,przemysaw-wisniewski,already_in_player_mapping_csv,matched_existing,przemysaw-wisniewski,existing_mapping,widzew-lodz,2025/26,widzew-lodz,2025/26:widzew-lodz,Przemysław WiśniewskiWidzew Łódź,1
Widzew Łódź,widzew-lodz,Zeqiri A.,matched_existing,andi-avdi-zeqiri,matched_existing,andi-avdi-zeqiri,already_in_player_mapping_csv,matched_existing,andi-avdi-zeqiri,existing_mapping,widzew-lodz,2025/26,widzew-lodz,2025/26:widzew-lodz,Andi Avdi ZeqiriWidzew Łódź,1
Widzew Łódź,widzew-lodz,Żyro M.,matched_existing,mateusz-zyro,matched_existing,mateusz-zyro,already_in_player_mapping_csv,matched_existing,mateusz-zyro,existing_mapping,widzew-lodz,2023/24 | 2024/25 | 2025/26,widzew-lodz,2023/24:widzew-lodz | 2024/25:widzew-lodz | 2025/26:widzew-lodz,Mateusz ŻyroWidzew Łódź,1
Wisła Płock,wisla-plock,Barnowski D.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,
