match_id,sezon,kolejka,data_meczu,referee_name,referee_full_name,ref_matches_before,ref_reliability_k10,league_fouls_avg_before,league_yc_avg_before,league_dismissals_avg_before,ref_fouls_raw_avg_before,ref_yc_raw_avg_before,ref_dismissals_raw_avg_before,ref_fouls_shrunk_before,ref_yc_shrunk_before,ref_dismissals_shrunk_before
2450,2025/26,12,2025-10-19,Frankowski B.,Bartosz Frankowski,37,0.7872,24.929,4.2131,0.2841,22.8378,4.3243,0.2973,23.2828,4.3007,0.2945
2443,2025/26,12,2025-10-20,Przybyl J.,Jaroslaw Przybyl,48,0.8276,24.9124,4.2142,0.2837,26.3125,4.5417,0.1875,26.0711,4.4852,0.2041
2453,2025/26,13,2025-10-24,Kochanek M.,Marcin Kochanek,23,0.697,24.8986,4.2097,0.2833,23.0435,4.0,0.2174,23.6056,4.0636,0.2374
2455,2025/26,13,2025-10-24,Piszczelok M.,Mateusz Piszczelok,4,0.2857,24.8932,4.2108,0.2857,23.75,4.0,0.0,24.5666,4.1506,0.2041
2452,2025/26,13,2025-10-25,Kuzma L.,Lukasz Kuzma,42,0.8077,24.8864,4.2091,0.2853,24.881,4.2619,0.381,24.882,4.2518,0.3626
2458,2025/26,13,2025-10-25,Raczkowski P.,Pawel Raczkowski,46,0.8214,24.8935,4.2116,0.2849,25.1739,5.4565,0.3696,25.1238,5.2342,0.3545
2459,2025/26,13,2025-10-25,Krasny S.,Sebastian Krasny,19,0.6552,24.8909,4.2141,0.2845,24.3684,4.0,0.4211,24.5486,4.0738,0.374
2454,2025/26,13,2025-10-26,Lasyk P.,Piotr Lasyk,54,0.8438,24.8897,4.2179,0.2841,24.2963,3.7037,0.2037,24.389,3.7841,0.2163
2456,2025/26,13,2025-10-26,Frankowski B.,Bartosz Frankowski,38,0.7917,24.8953,4.2163,0.2837,22.5789,4.3421,0.2895,23.0615,4.3159,0.2883
2460,2025/26,13,2025-10-26,Rzucidlo P.,Piotr Rzucidlo,8,0.4444,24.8803,4.2118,0.2834,24.5,4.125,0.75,24.7113,4.1732,0.4908
2457,2025/26,13,2025-10-27,Arys K.,Karol Arys,44,0.8148,24.8736,4.2115,0.283,24.3182,3.25,0.2955,24.421,3.4281,0.2931
2462,2025/26,14,2025-10-31,Marciniak T.,Tomasz Marciniak,1,0.0909,24.8793,4.2085,0.2826,25.0,2.0,0.0,24.8903,4.0077,0.2569
2468,2025/26,14,2025-10-31,Kos D.,Damian Kos,33,0.7674,24.8877,4.2068,0.2822,25.4545,5.1212,0.5758,25.3227,4.9086,0.5075
2464,2025/26,14,2025-11-02,Kwiatkowski T.,Tomasz Kwiatkowski,42,0.8077,24.8824,4.2052,0.2832,23.4048,4.1429,0.2857,23.6889,4.1548,0.2852
2466,2025/26,14,2025-11-02,Krasny S.,Sebastian Krasny,20,0.6667,24.8743,4.2049,0.2828,24.35,4.15,0.4,24.5248,4.1683,0.3609
2467,2025/26,14,2025-11-02,Raczkowski P.,Pawel Raczkowski,47,0.8246,24.8745,4.2033,0.2824,25.1277,5.4681,0.3617,25.0832,5.2462,0.3478
2469,2025/26,14,2025-11-02,Gryckiewicz P.,Patryk Gryckiewicz,33,0.7674,24.8896,4.2071,0.282,24.3636,4.6667,0.3939,24.486,4.5598,0.3679
2461,2025/26,14,2025-11-03,Malec P.,Pawel Malec,26,0.7222,24.8871,4.2095,0.2816,21.9231,4.0769,0.3077,22.7464,4.1138,0.3005
2463,2025/26,14,2025-11-03,Szczerbowicz M.,Marcin Szczerbowicz,24,0.7059,24.8696,4.2065,0.2812,25.875,4.125,0.2083,25.5793,4.149,0.2298
2465,2025/26,14,2025-11-03,Arys K.,Karol Arys,45,0.8182,24.867,4.209,0.2809,24.4222,3.2222,0.2889,24.5031,3.4016,0.2874
2474,2025/26,15,2025-11-07,Kos D.,Damian Kos,34,0.7727,24.8631,4.2033,0.2805,25.3235,5.0588,0.5882,25.2189,4.8644,0.5183
2475,2025/26,15,2025-11-07,Przybyl J.,Jaroslaw Przybyl,49,0.8305,24.862,4.2057,0.2801,26.0816,4.4694,0.1837,25.8749,4.4247,0.2
2472,2025/26,15,2025-11-08,Myc W.,Wojciech Myc,37,0.7872,24.8676,4.2068,0.2797,27.4595,3.973,0.1351,26.908,4.0227,0.1659
2473,2025/26,15,2025-11-08,Sylwestrzak D.,Damian Sylwestrzak,47,0.8246,24.8677,4.2092,0.2794,26.7234,4.4894,0.3617,26.3979,4.4402,0.3473
2478,2025/26,15,2025-11-08,Raczkowski P.,Pawel Raczkowski,48,0.8276,24.8774,4.2156,0.279,25.3542,5.5,0.3542,25.272,5.2786,0.3412
2470,2025/26,15,2025-11-09,Gryckiewicz P.,Patryk Gryckiewicz,34,0.7727,24.8789,4.2153,0.2786,24.3235,4.7059,0.3824,24.4497,4.5944,0.3588
2471,2025/26,15,2025-11-09,Arys K.,Karol Arys,46,0.8214,24.8925,4.2177,0.2809,24.3696,3.1522,0.2826,24.4629,3.3425,0.2823
2476,2025/26,15,2025-11-09,Lasyk P.,Piotr Lasyk,55,0.8462,24.8993,4.2188,0.2805,24.3818,3.6909,0.2,24.4614,3.7721,0.2124
2477,2025/26,15,2025-11-09,Kuzma L.,Lukasz Kuzma,43,0.8113,24.8887,4.2172,0.2802,25.0,4.3023,0.3721,24.979,4.2863,0.3547
2479,2025/26,16,2025-11-21,Przybyl J.,Jaroslaw Przybyl,50,0.8333,24.8876,4.2182,0.2798,26.14,4.48,0.18,25.9313,4.4364,0.1966
2481,2025/26,16,2025-11-21,Arys K.,Karol Arys,47,0.8246,24.8971,4.2219,0.2807,24.4894,3.1915,0.2766,24.5609,3.3723,0.2773
2480,2025/26,16,2025-11-22,Malec P.,Pawel Malec,27,0.7297,24.8932,4.2216,0.2804,21.5556,4.0,0.2963,22.4576,4.0599,0.292
2483,2025/26,16,2025-11-22,Marciniak S.,Szymon Marciniak,64,0.8649,24.8787,4.2213,0.28,24.4062,3.875,0.0938,24.4701,3.9218,0.1189
2485,2025/26,16,2025-11-22,Kwiatkowski T.,Tomasz Kwiatkowski,43,0.8113,24.8868,4.221,0.2796,23.3023,4.1395,0.2791,23.6013,4.1549,0.2792
2484,2025/26,16,2025-11-23,Lasyk P.,Piotr Lasyk,56,0.8485,24.875,4.2181,0.2793,24.25,3.6786,0.1964,24.3447,3.7603,0.209
2487,2025/26,16,2025-11-23,Raczkowski P.,Pawel Raczkowski,49,0.8305,24.8712,4.2151,0.2789,25.3673,5.4694,0.3469,25.2833,5.2568,0.3354
2482,2025/26,16,2025-11-24,Kuzma L.,Lukasz Kuzma,44,0.8148,24.8621,4.2228,0.2812,24.9773,4.3182,0.3636,24.9559,4.3005,0.3484
2493,2025/26,17,2025-11-28,Sylwestrzak D.,Damian Sylwestrzak,48,0.8276,24.8583,4.2212,0.2808,26.8333,4.5833,0.3542,26.4928,4.5209,0.3415
2496,2025/26,17,2025-11-28,Przybyl J.,Jaroslaw Przybyl,51,0.8361,24.8651,4.2222,0.2804,26.2549,4.5294,0.1961,26.0271,4.4791,0.2099
2490,2025/26,17,2025-11-29,Piszczelok M.,Mateusz Piszczelok,5,0.3333,24.8587,4.2219,0.2801,23.0,3.8,0.0,24.2391,4.0813,0.1867
2494,2025/26,17,2025-11-29,Gryckiewicz P.,Patryk Gryckiewicz,35,0.7778,24.8562,4.2203,0.2797,24.6286,4.7429,0.4286,24.6792,4.6267,0.3955
2495,2025/26,17,2025-11-29,Krasny S.,Sebastian Krasny,21,0.6774,24.8643,4.2187,0.2793,24.381,4.0952,0.381,24.5369,4.1351,0.3482
2488,2025/26,17,2025-11-30,Arys K.,Karol Arys,48,0.8276,24.8671,4.2132,0.2789,24.4375,3.2083,0.2708,24.5116,3.3816,0.2722
2489,2025/26,17,2025-11-30,Myc W.,Wojciech Myc,38,0.7917,24.8686,4.2129,0.2799,27.3947,4.0263,0.1316,26.8685,4.0652,0.1625
2492,2025/26,17,2025-11-30,Marciniak S.,Szymon Marciniak,65,0.8667,24.8635,4.21,0.2795,24.5077,3.8769,0.0923,24.5551,3.9213,0.1173
2491,2025/26,17,2025-12-01,Lasyk P.,Piotr Lasyk,57,0.8507,24.8768,4.211,0.2792,24.2105,3.6491,0.193,24.31,3.733,0.2058
2499,2025/26,18,2025-12-05,Malec P.,Pawel Malec,28,0.7368,24.8848,4.2094,0.2788,21.2857,4.0,0.2857,22.2328,4.0551,0.2839
2497,2025/26,18,2025-12-06,Raczkowski P.,Pawel Raczkowski,50,0.8333,24.8758,4.2118,0.2784,25.22,5.56,0.38,25.1626,5.3353,0.3631
2500,2025/26,18,2025-12-06,Lasyk P.,Piotr Lasyk,58,0.8529,24.8825,4.2128,0.2781,24.3276,3.6379,0.1897,24.4092,3.7225,0.2027
2504,2025/26,18,2025-12-06,Kuzma L.,Lukasz Kuzma,45,0.8182,24.8918,4.2164,0.2777,24.9111,4.2889,0.3556,24.9076,4.2757,0.3414
2505,2025/26,18,2025-12-06,Marciniak T.,Tomasz Marciniak,2,0.1667,24.901,4.2201,0.2773,28.0,2.5,0.0,25.4175,3.9334,0.2311
2498,2025/26,18,2025-12-07,Przybyl J.,Jaroslaw Przybyl,52,0.8387,24.8986,4.225,0.277,26.1346,4.5192,0.1923,25.9353,4.4718,0.206
2502,2025/26,18,2025-12-07,Sylwestrzak D.,Damian Sylwestrzak,49,0.8305,24.9026,4.2234,0.2766,26.898,4.5918,0.3469,26.5598,4.5294,0.335
2503,2025/26,18,2025-12-07,Kwiatkowski T.,Tomasz Kwiatkowski,44,0.8148,24.9079,4.227,0.2789,23.1364,4.0909,0.2727,23.4644,4.1161,0.2739
2501,2025/26,18,2025-12-08,Mucha S.,Sebastian Mucha,0,0.0,24.9028,4.2241,0.2785,24.9028,4.2241,0.2785,24.9028,4.2241,0.2785
2510,2025/26,19,2026-01-30,Frankowski B.,Bartosz Frankowski,39,0.7959,24.8991,4.2212,0.2781,22.359,4.2564,0.2821,22.8774,4.2492,0.2813
2512,2025/26,19,2026-01-30,Przybyl J.,Jaroslaw Przybyl,53,0.8413,24.9018,4.2209,0.2778,26.1698,4.4906,0.1887,25.9685,4.4478,0.2028
2511,2025/26,19,2026-01-31,Lasyk P.,Piotr Lasyk,59,0.8551,24.9226,4.2232,0.2774,24.4576,3.6949,0.1864,24.525,3.7715,0.1996
2513,2025/26,19,2026-01-31,Arys K.,Karol Arys,49,0.8305,24.9278,4.2191,0.2771,24.4694,3.2245,0.2857,24.5471,3.3931,0.2842
2514,2025/26,19,2026-01-31,Raczkowski P.,Pawel Raczkowski,51,0.8361,24.9318,4.2175,0.2767,25.3137,5.549,0.3725,25.2511,5.3307,0.3568
2506,2025/26,19,2026-02-01,Kwiatkowski T.,Tomasz Kwiatkowski,45,0.8182,24.9409,4.2211,0.2763,23.0889,4.0444,0.2667,23.4256,4.0766,0.2684
2508,2025/26,19,2026-02-01,Gryckiewicz P.,Patryk Gryckiewicz,36,0.7826,24.9332,4.2208,0.276,24.8056,4.6944,0.4167,24.8333,4.5915,0.3861
2509,2025/26,19,2026-02-01,Kuzma L.,Lukasz Kuzma,46,0.8214,24.9282,4.2154,0.2756,25.0652,4.3478,0.3478,25.0408,4.3242,0.3349
2507,2025/26,19,2026-02-02,Kos D.,Damian Kos,35,0.7778,24.927,4.2164,0.2753,25.2857,5.0857,0.5714,25.206,4.8925,0.5056
2486,2025/26,16,2026-02-04,Myc W.,Wojciech Myc,39,0.7959,24.9322,4.211,0.2749,27.2308,3.9744,0.1282,26.7617,4.0227,0.1582
2516,2025/26,20,2026-02-06,Kwiatkowski T.,Tomasz Kwiatkowski,46,0.8214,24.94,4.2146,0.2746,23.0,4.0435,0.2609,23.3464,4.074,0.2633
2519,2025/26,20,2026-02-06,Rzucidlo P.,Piotr Rzucidlo,9,0.4737,24.9477,4.2156,0.2768,24.0,4.1111,0.6667,24.4988,4.1661,0.4615
2515,2025/26,20,2026-02-07,Myc W.,Wojciech Myc,40,0.8,24.9516,4.2115,0.2764,27.325,4.05,0.125,26.8503,4.0823,0.1553
2517,2025/26,20,2026-02-07,Sylwestrzak D.,Damian Sylwestrzak,50,0.8333,24.9529,4.2137,0.2761,26.94,4.64,0.38,26.6088,4.569,0.3627
2522,2025/26,20,2026-02-07,Gryckiewicz P.,Patryk Gryckiewicz,37,0.7872,24.9632,4.2135,0.2757,24.7027,4.5676,0.4054,24.7581,4.4922,0.3778
2518,2025/26,20,2026-02-08,Piszczelok M.,Mateusz Piszczelok,6,0.375,24.9657,4.2119,0.2754,23.0,3.6667,0.0,24.2286,4.0075,0.1721
2520,2025/26,20,2026-02-08,Kos D.,Damian Kos,36,0.7826,24.9645,4.2129,0.275,25.3889,4.9444,0.5556,25.2966,4.7854,0.4946
2521,2025/26,20,2026-02-08,Kuzma L.,Lukasz Kuzma,47,0.8246,24.9684,4.2139,0.2747,25.0426,4.3617,0.3404,25.0295,4.3358,0.3289
2523,2025/26,20,2026-02-09,Arys K.,Karol Arys,50,0.8333,24.9684,4.2111,0.2743,24.54,3.22,0.28,24.6114,3.3852,0.2791
2528,2025/26,21,2026-02-13,Stefanski D.,Daniel Stefanski,36,0.7826,24.9558,4.2096,0.274,27.3056,4.9722,0.4444,26.7947,4.8064,0.4074
2531,2025/26,21,2026-02-13,Sylwestrzak D.,Damian Sylwestrzak,51,0.8361,24.9609,4.2119,0.2736,27.0588,4.6275,0.3725,26.7149,4.5593,0.3563
2524,2025/26,21,2026-02-14,Gryckiewicz P.,Patryk Gryckiewicz,38,0.7917,24.9622,4.2128,0.2733,24.7632,4.5263,0.3947,24.8046,4.461,0.3694
2527,2025/26,21,2026-02-14,Szczerbowicz M.,Marcin Szczerbowicz,25,0.7143,24.966,4.2164,0.273,25.76,4.2,0.2,25.5332,4.2047,0.2208
2530,2025/26,21,2026-02-14,Lasyk P.,Piotr Lasyk,60,0.8571,24.9761,4.2186,0.2726,24.5333,3.65,0.1833,24.5966,3.7312,0.1961
2526,2025/26,21,2026-02-15,Raczkowski P.,Pawel Raczkowski,52,0.8387,24.9824,4.2221,0.2723,25.4423,5.5769,0.3654,25.3681,5.3584,0.3504
2529,2025/26,21,2026-02-15,Frankowski B.,Bartosz Frankowski,40,0.8,24.9762,4.2293,0.2719,22.475,4.25,0.275,22.9752,4.2459,0.2744
2532,2025/26,21,2026-02-15,Myc W.,Wojciech Myc,41,0.8039,24.9825,4.2328,0.2716,27.2927,4.0976,0.122,26.8397,4.1241,0.1513
2525,2025/26,21,2026-02-16,Malec P.,Pawel Malec,29,0.7436,24.9788,4.23,0.2712,21.1724,4.069,0.2759,22.1484,4.1103,0.2747
2540,2025/26,22,2026-02-20,Kwiatkowski T.,Tomasz Kwiatkowski,47,0.8246,24.9738,4.226,0.2709,23.1702,4.0638,0.2979,23.4866,4.0923,0.2931
2541,2025/26,22,2026-02-20,Stefanski D.,Daniel Stefanski,37,0.7872,24.9763,4.2257,0.2706,27.3514,5.0,0.4324,26.846,4.8353,0.398
2534,2025/26,22,2026-02-21,Przybyl J.,Jaroslaw Przybyl,54,0.8438,24.9875,4.2316,0.2702,26.4444,4.5185,0.1852,26.2168,4.4737,0.1985
2536,2025/26,22,2026-02-21,Myc W.,Wojciech Myc,42,0.8077,24.9801,4.2289,0.2699,27.1667,4.0476,0.119,26.7462,4.0825,0.1481
2538,2025/26,22,2026-02-21,Raczkowski P.,Pawel Raczkowski,53,0.8413,24.9863,4.2335,0.2696,25.3396,5.6604,0.3585,25.2835,5.4339,0.3444
2533,2025/26,22,2026-02-22,Malec P.,Pawel Malec,30,0.75,24.9864,4.232,0.2692,21.1667,3.9667,0.2667,22.1216,4.033,0.2673
2537,2025/26,22,2026-02-22,Lasyk P.,Piotr Lasyk,61,0.8592,24.9864,4.2342,0.2689,24.623,3.7049,0.1803,24.6741,3.7795,0.1928
2539,2025/26,22,2026-02-22,Sylwestrzak D.,Damian Sylwestrzak,52,0.8387,24.9901,4.2314,0.2686,27.0385,4.6346,0.3654,26.7081,4.5696,0.3498
2535,2025/26,22,2026-02-23,Krasny S.,Sebastian Krasny,22,0.6875,25.0012,4.2361,0.2707,24.5,3.9091,0.3636,24.6566,4.0113,0.3346
2542,2025/26,23,2026-02-27,Raczkowski P.,Pawel Raczkowski,54,0.8438,25.0025,4.2383,0.2704,25.3333,5.6111,0.3519,25.2816,5.3966,0.3391
2547,2025/26,23,2026-02-27,Szczerbowicz M.,Marcin Szczerbowicz,26,0.7222,24.9988,4.2343,0.27,26.0385,4.2692,0.1923,25.7497,4.2595,0.2139
2544,2025/26,23,2026-02-28,Kos D.,Damian Kos,37,0.7872,25.0,4.234,0.2697,25.4595,4.9459,0.5405,25.3617,4.7945,0.4829
2546,2025/26,23,2026-02-28,Lasyk P.,Piotr Lasyk,62,0.8611,25.0049,4.2349,0.2694,24.6774,3.6774,0.1774,24.7229,3.7549,0.1902
2548,2025/26,23,2026-02-28,Gryckiewicz P.,Patryk Gryckiewicz,39,0.7959,25.0012,4.2359,0.2703,24.8462,4.5897,0.3846,24.8778,4.5175,0.3613
2543,2025/26,23,2026-03-01,Kuzma L.,Lukasz Kuzma,48,0.8276,24.9975,4.2356,0.2699,25.0417,4.3125,0.3333,25.0341,4.2992,0.3224
2549,2025/26,23,2026-03-01,Frankowski B.,Bartosz Frankowski,41,0.8039,24.9988,4.2341,0.2696,22.6585,4.3171,0.2683,23.1174,4.3008,0.2686
2550,2025/26,23,2026-03-01,Arys K.,Karol Arys,51,0.8361,25.0049,4.235,0.2693,24.3529,3.2157,0.2745,24.4598,3.3828,0.2737
2545,2025/26,23,2026-03-02,Piszczelok M.,Mateusz Piszczelok,7,0.4118,25.0086,4.2311,0.2689,23.1429,3.8571,0.0,24.2403,4.0771,0.1582
2553,2025/26,24,2026-03-06,Lasyk P.,Piotr Lasyk,63,0.863,24.9963,4.2283,0.2686,24.6349,3.6984,0.1905,24.6844,3.771,0.2012
2556,2025/26,24,2026-03-07,Arys K.,Karol Arys,52,0.8387,24.9878,4.2268,0.2683,24.4231,3.1731,0.2692,24.5142,3.343,0.2691
2558,2025/26,24,2026-03-07,Myc W.,Wojciech Myc,43,0.8113,24.9951,4.2229,0.268,27.2326,4.1395,0.1163,26.8104,4.1553,0.1449
2559,2025/26,24,2026-03-07,Marciniak S.,Szymon Marciniak,66,0.8684,24.9915,4.2226,0.2676,24.6667,3.8939,0.0909,24.7094,3.9372,0.1142
2552,2025/26,24,2026-03-08,Gryckiewicz P.,Patryk Gryckiewicz,40,0.8,25.0,4.2236,0.2673,24.775,4.575,0.375,24.82,4.5047,0.3535
2554,2025/26,24,2026-03-08,Frankowski B.,Bartosz Frankowski,42,0.8077,25.0109,4.2233,0.267,22.8333,4.3333,0.2619,23.2521,4.3122,0.2629
2555,2025/26,24,2026-03-08,Kos D.,Damian Kos,38,0.7917,25.0073,4.2182,0.2667,25.5526,4.9474,0.5263,25.439,4.7955,0.4722
2557,2025/26,24,2026-03-08,Przybyl J.,Jaroslaw Przybyl,55,0.8462,25.0206,4.2203,0.2663,26.3091,4.4727,0.1818,26.1109,4.4339,0.1948
2551,2025/26,24,2026-03-09,Kuzma L.,Lukasz Kuzma,49,0.8305,25.0181,4.2189,0.2684,25.0612,4.2857,0.3265,25.0539,4.2744,0.3167
2561,2025/26,25,2026-03-13,Piszczelok M.,Mateusz Piszczelok,8,0.4444,25.0121,4.2174,0.2681,22.125,3.625,0.0,23.7289,3.9541,0.149
2564,2025/26,25,2026-03-13,Lasyk P.,Piotr Lasyk,64,0.8649,25.0205,4.2232,0.2702,24.5312,3.6875,0.1875,24.5974,3.7599,0.1987
2566,2025/26,25,2026-03-14,Kwiatkowski T.,Tomasz Kwiatkowski,48,0.8276,25.0301,4.2217,0.2699,23.25,4.0625,0.2917,23.5569,4.0899,0.2879
2567,2025/26,25,2026-03-14,Kochanek M.,Marcin Kochanek,24,0.7059,25.0168,4.2202,0.2696,22.9583,4.0417,0.2917,23.5638,4.0942,0.2852
2568,2025/26,25,2026-03-14,Szczerbowicz M.,Marcin Szczerbowicz,27,0.7297,25.0072,4.2188,0.2692,26.037,4.2593,0.1852,25.7587,4.2483,0.2079
2560,2025/26,25,2026-03-15,Sylwestrzak D.,Damian Sylwestrzak,53,0.8413,25.0024,4.2173,0.2689,27.1698,4.6981,0.3962,26.8258,4.6218,0.376
2562,2025/26,25,2026-03-15,Stefanski D.,Daniel Stefanski,38,0.7917,25.0216,4.2158,0.2686,27.5263,5.1053,0.4211,27.0045,4.92,0.3893
2563,2025/26,25,2026-03-15,Raczkowski P.,Pawel Raczkowski,55,0.8462,25.0228,4.2156,0.2683,25.2727,5.5273,0.3455,25.2343,5.3255,0.3336
2565,2025/26,25,2026-03-16,Kos D.,Damian Kos,39,0.7959,25.0191,4.2105,0.2691,25.8205,4.9744,0.5128,25.657,4.8185,0.4631
2572,2025/26,26,2026-03-20,Kos D.,Damian Kos,40,0.8,25.0119,4.2067,0.2688,25.65,4.875,0.5,25.5224,4.7413,0.4538
2576,2025/26,26,2026-03-20,Frankowski B.,Bartosz Frankowski,43,0.8113,25.0143,4.2017,0.2685,22.814,4.2326,0.2558,23.2291,4.2267,0.2582
2569,2025/26,26,2026-03-21,Lasyk P.,Piotr Lasyk,65,0.8667,25.0024,4.2038,0.2682,24.6615,3.6769,0.1846,24.707,3.7472,0.1958
2571,2025/26,26,2026-03-21,Myc W.,Wojciech Myc,44,0.8148,24.9917,4.2012,0.2679,27.1136,4.1364,0.1136,26.7207,4.1484,0.1422
2574,2025/26,26,2026-03-21,Malec P.,Pawel Malec,31,0.7561,24.981,4.1974,0.2675,21.2903,4.0323,0.2581,22.1905,4.0725,0.2604
2570,2025/26,26,2026-03-22,Kuzma L.,Lukasz Kuzma,50,0.8333,24.981,4.196,0.2672,24.96,4.26,0.32,24.9635,4.2493,0.3112
2573,2025/26,26,2026-03-22,Przybyl J.,Jaroslaw Przybyl,56,0.8485,24.9858,4.1957,0.2669,26.25,4.4464,0.2143,26.0584,4.4084,0.2223
2575,2025/26,26,2026-03-22,Gryckiewicz P.,Patryk Gryckiewicz,41,0.8039,24.9917,4.1931,0.2666,25.0,4.561,0.3659,24.9984,4.4888,0.3464
2577,2025/26,26,2026-03-22,Arys K.,Karol Arys,53,0.8413,24.9905,4.1941,0.2686,24.5472,3.1321,0.2642,24.6175,3.3006,0.2649
2581,2025/26,27,2026-04-04,Kuzma L.,Lukasz Kuzma,51,0.8361,24.9917,4.1903,0.2683,25.0392,4.2549,0.3137,25.0314,4.2443,0.3063
2584,2025/26,27,2026-04-04,Stefanski D.,Daniel Stefanski,39,0.7959,24.987,4.1877,0.268,27.4872,5.0769,0.4103,26.9769,4.8955,0.3812
2585,2025/26,27,2026-04-04,Raczkowski P.,Pawel Raczkowski,56,0.8485,24.9788,4.1875,0.2677,25.2143,5.4286,0.3571,25.1786,5.2405,0.3436
2586,2025/26,27,2026-04-04,Przybyl J.,Jaroslaw Przybyl,57,0.8507,24.9847,4.1885,0.2697,26.3158,4.4035,0.2105,26.1171,4.3714,0.2194
2579,2025/26,27,2026-04-06,Kos D.,Damian Kos,41,0.8039,24.9871,4.1882,0.2694,25.6829,4.7561,0.4878,25.5465,4.6448,0.445
2580,2025/26,27,2026-04-06,Kwiatkowski T.,Tomasz Kwiatkowski,49,0.8305,24.98,4.1904,0.2714,23.0612,4.0408,0.2857,23.3864,4.0662,0.2833
2582,2025/26,27,2026-04-06,Nagamine K.,Koki Nagamine,0,0.0,24.9742,4.1901,0.2723,24.9742,4.1901,0.2723,24.9742,4.1901,0.2723
2583,2025/26,27,2026-04-06,Myc W.,Wojciech Myc,45,0.8182,24.9789,4.1887,0.272,26.8667,4.0667,0.1111,26.5234,4.0889,0.1404
2578,2025/26,27,2026-04-07,Gryckiewicz P.,Patryk Gryckiewicz,42,0.8077,24.9731,4.1874,0.2717,24.9762,4.5714,0.4048,24.9756,4.4976,0.3792
2587,2025/26,28,2026-04-10,Nagamine K.,Koki Nagamine,1,0.0909,24.9766,4.1895,0.2737,29.0,3.0,0.0,25.3424,4.0813,0.2488
2591,2025/26,28,2026-04-10,Malec P.,Pawel Malec,32,0.7619,24.9696,4.1893,0.2734,21.4062,4.0,0.25,22.2547,4.0451,0.2556
2588,2025/26,28,2026-04-11,Kos D.,Damian Kos,42,0.8077,24.9638,4.1855,0.273,25.5238,4.7857,0.5238,25.4161,4.6703,0.4756
2590,2025/26,28,2026-04-11,Lasyk P.,Piotr Lasyk,66,0.8684,24.9627,4.1888,0.2727,24.5303,3.6515,0.1818,24.5872,3.7222,0.1938
2595,2025/26,28,2026-04-11,Stefanski D.,Daniel Stefanski,40,0.8,24.9779,4.1909,0.2724,27.25,5.05,0.4,26.7956,4.8782,0.3745
2589,2025/26,28,2026-04-12,Frankowski B.,Bartosz Frankowski,44,0.8148,24.9872,4.193,0.2744,22.6364,4.2727,0.25,23.0717,4.258,0.2545
2592,2025/26,28,2026-04-12,Arys K.,Karol Arys,54,0.8438,24.9814,4.1916,0.2741,24.5741,3.0926,0.2593,24.6377,3.2643,0.2616
2593,2025/26,28,2026-04-12,Sylwestrzak D.,Damian Sylwestrzak,54,0.8438,24.9872,4.1879,0.2738,27.4259,4.6667,0.3889,27.0449,4.5919,0.3709
2594,2025/26,28,2026-04-13,Kuzma L.,Lukasz Kuzma,52,0.8387,24.9791,4.1842,0.2735,24.9615,4.2115,0.3077,24.9644,4.2071,0.3022
2598,2025/26,29,2026-04-17,Nagamine K.,Koki Nagamine,2,0.1667,24.9815,4.1817,0.2731,24.0,3.5,0.0,24.8179,4.0681,0.2276
2603,2025/26,29,2026-04-17,Marciniak T.,Tomasz Marciniak,3,0.2308,24.9873,4.1815,0.2728,26.3333,4.3333,0.0,25.2979,4.2165,0.2099
2600,2025/26,29,2026-04-18,Sylwestrzak D.,Damian Sylwestrzak,55,0.8462,24.9885,4.1848,0.2748,27.2545,4.6,0.3818,26.9059,4.5361,0.3654
2601,2025/26,29,2026-04-18,Przybyl J.,Jaroslaw Przybyl,58,0.8529,24.9827,4.1834,0.2745,26.3276,4.3966,0.2069,26.1298,4.3652,0.2168
2602,2025/26,29,2026-04-18,Gryckiewicz P.,Patryk Gryckiewicz,43,0.8113,24.985,4.1855,0.2742,25.0465,4.6047,0.4419,25.0349,4.5256,0.4102
2596,2025/26,29,2026-04-19,Myc W.,Wojciech Myc,46,0.8214,24.985,4.1876,0.2739,26.7174,4.0435,0.1087,26.408,4.0692,0.1382
2597,2025/26,29,2026-04-19,Szczerbowicz M.,Marcin Szczerbowicz,28,0.7368,24.9885,4.1897,0.2736,25.8571,4.2143,0.1786,25.6286,4.2078,0.2036
2604,2025/26,29,2026-04-19,Marciniak S.,Szymon Marciniak,67,0.8701,24.9851,4.1871,0.2732,24.7761,3.9104,0.0896,24.8033,3.9464,0.1134
2599,2025/26,29,2026-04-20,Raczkowski P.,Pawel Raczkowski,57,0.8507,24.9874,4.1858,0.2741,25.2982,5.4211,0.386,25.2518,5.2367,0.3693
2607,2025/26,30,2026-04-24,Kos D.,Damian Kos,43,0.8113,24.984,4.1856,0.2749,25.4884,4.8372,0.5116,25.3932,4.7143,0.467
2611,2025/26,30,2026-04-24,Kwiatkowski T.,Tomasz Kwiatkowski,50,0.8333,24.9863,4.1899,0.2769,23.0,4.04,0.3,23.331,4.065,0.2961
2606,2025/26,30,2026-04-25,Nagamine K.,Koki Nagamine,3,0.2308,24.9886,4.1931,0.2766,26.0,3.6667,0.0,25.222,4.0716,0.2127
2608,2025/26,30,2026-04-25,Frankowski B.,Bartosz Frankowski,45,0.8182,24.9897,4.1929,0.2763,22.5778,4.2444,0.2444,23.0163,4.2351,0.2502
