player_slug,nazwa,klub_slug,gk_bramki-stracone,gk_czyste-konta,gk_gk-dlugie-podania-celne,gk_gk-mecze-rozegrane,gk_gk-minuty-rozegrane,gk_gk-piastkowania,gk_gk-podania-celne,gk_gk-podania,gk_gk-rzuty-karne-przeciwko,gk_obronione-rzuty-karne,gk_obronione-strzaly,pole_asysty,pole_celne-strzaly,pole_celnosc-strzalow,pole_dogodne-szanse,pole_dosrodkowania-celne,pole_dosrodkowania,pole_dryblingi,pole_faule-wywalczone,pole_faule,pole_gole-z-gry,pole_gole-z-pola-karnego,pole_gole-z-rzutow-karnych,pole_gole,pole_kanadyjska,pole_karne-wykonane,pole_kluczowe-podania,pole_konwersja-strzalow,pole_minuty,pole_odbiory,pole_podania-celne-w-polowie-przeciwnika,pole_podania-celne,pole_podania-w-polowie-przeciwnika,pole_podania,pole_pojedynki-obronne-wygrane,pole_pojedynki-wygrane,pole_przechwyty,pole_rzuty-rozne,pole_spalone,pole_strzaly,pole_stworzone-dogodne-szanse,pole_wybicia,pole_xa,pole_xg,pole_xgot,pole_zablokowane-strzaly
igor-orlikowski,Igor OrlikowskiKGHM Zagłębie Lubin,zagebie-lubin,0,0,0,0,0,0,0,0,0,0,0,0,5,42,0,2,8,3,7,26,0,3,0,3,3,0,8,25,2225,18,263,0,413,1002,18,82,21,0,0,12,0,105,0.7,2,2.2,5
jakub-kolan,Jakub KolanKGHM Zagłębie Lubin,zagebie-lubin,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,3,5,12,22,21,0,0,0,0,1,0,6,0,928,9,89,0,134,257,9,51,15,0,0,11,0,21,0.6,0.6,0,5
jarosaw-jach,Jarosław Przemysław JachKGHM Zagłębie Lubin,zagebie-lubin,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,3,15,1,3,5,1,1,0,1,1,0,2,14,510,5,51,0,106,231,5,26,10,0,0,7,0,33,0.3,0.9,0.6,0
jasmin-buric,Jasmin BurićKGHM Zagłębie Lubin,zagebie-lubin,6,0,25,4,360,5,0,116,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,17,0,68,116,0,1,0,0,0,0,0,8,0,0,0,0
josip-corluka,Josip ĆorlukaKGHM Zagłębie Lubin,zagebie-lubin,0,0,0,0,0,0,0,0,0,0,0,0,2,29,0,6,31,4,2,9,0,0,0,0,0,0,9,0,964,13,101,0,198,276,13,42,14,0,2,7,0,42,0.8,0.2,0.5,1
kajetan-szmyt,Kajetan SzmytKGHM Zagłębie Lubin,zagebie-lubin,0,0,0,0,0,0,0,0,0,0,0,1,8,57,0,6,37,49,10,11,2,2,0,2,3,0,24,14,1408,9,231,0,353,405,9,48,6,24,4,14,0,10,2.1,1.2,1.9,6
kamil-nowogonski,Kamil NowogońskiKGHM Zagłębie Lubin,zagebie-lubin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
luis-mata,Luís MataKGHM Zagłębie Lubin,zagebie-lubin,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,5,21,8,1,7,0,0,0,0,0,0,4,0,703,9,141,0,182,298,9,25,3,0,0,3,0,21,0.9,0.3,0.3,1
marcel-wojciech-regua,Marcel Wojciech RegułaKGHM Zagłębie Lubin,zagebie-lubin,0,0,0,0,0,0,0,0,0,0,0,3,1,20,0,2,5,8,6,8,0,1,0,1,4,0,2,20,329,3,36,0,51,62,3,19,3,0,0,5,0,4,0.4,0.8,0.8,3
marcin-listkowski,Marcin ListkowskiKGHM Zagłębie Lubin,zagebie-lubin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,18,6,0,0,0,0,0,0,7,0,465,5,87,0,127,167,5,34,0,8,1,3,0,9,0,0.1,0,4
marek-mroz,Marek MrózKGHM Zagłębie Lubin,zagebie-lubin,0,0,0,0,0,0,0,0,0,0,0,1,9,33,0,6,29,57,37,22,1,1,0,2,3,0,31,7,1903,16,443,0,585,796,16,92,17,8,1,27,0,17,2.1,2.5,2.6,17
mateusz-dziewiatowski,Mateusz DziewiatowskiKGHM Zagłębie Lubin,zagebie-lubin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,53,0,21,0,27,46,0,2,1,0,0,0,0,1,0,0,0,0
mateusz-grzybek,Mateusz GrzybekKGHM Zagłębie Lubin,zagebie-lubin,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,4,26,10,13,7,1,1,0,1,1,0,7,25,824,7,131,0,202,323,7,44,4,0,0,4,0,26,0.5,0.3,0.5,0
mateusz-wdowiak,Mateusz WdowiakKGHM Zagłębie Lubin,zagebie-lubin,0,0,0,0,0,0,0,0,0,0,0,3,24,53,0,14,72,51,26,16,3,3,0,4,7,0,37,9,2072,16,341,0,491,625,16,102,15,2,3,45,0,20,3,5.3,6.5,15
micha-jan-nalepa,Michał Jan NalepaKGHM Zagłębie Lubin,zagebie-lubin,0,0,0,0,0,0,0,0,0,0,0,0,7,44,0,1,2,8,12,24,0,0,0,0,0,0,6,0,1714,15,157,0,263,734,15,109,30,0,0,16,0,107,0.8,0.8,0.7,3
nils-ludvig-fritzson,Nils Ludvig FritzsonKGHM Zagłębie Lubin,zagebie-lubin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,0,3,0,202,2,29,0,41,69,2,14,4,0,0,2,0,5,0.1,0.3,0,1
alexander-abrahamsson,Nils Oscar Alexander AbrahamssonKGHM Zagłębie Lubin,zagebie-lubin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,135,1,13,0,23,68,1,7,3,0,0,0,0,15,0,0,0,0
patryk-kusztal,Patryk KusztalKGHM Zagłębie Lubin,zagebie-lubin,0,0,0,0,0,0,0,0,0,0,0,1,1,17,0,2,7,11,5,6,0,0,0,0,1,0,2,0,263,4,48,0,67,85,4,18,4,0,0,6,0,2,0.5,0.6,0.1,0
rafa-adamski,Rafał AdamskiKGHM Zagłębie Lubin,zagebie-lubin,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,6,0,0,0,0,1,0,1,0,158,1,15,0,24,37,1,21,0,0,0,0,0,9,0.1,0.3,0,3
tomasz-makowski,Tomasz MakowskiKGHM Zagłębie Lubin,zagebie-lubin,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,7,30,25,20,27,0,0,0,0,0,0,19,0,1311,20,297,0,413,618,20,88,9,0,0,12,0,36,1.1,1,0.2,8
tomasz-pienko,Tomasz PieńkoKGHM Zagłębie Lubin,zagebie-lubin,0,0,0,0,0,0,0,0,0,0,0,2,32,59,0,8,60,88,48,26,5,6,2,7,9,2,41,13,2501,16,353,0,566,676,16,164,9,0,9,54,0,20,3.6,7.9,9.3,14
vaclav-sejk,Václav SejkKGHM Zagłębie Lubin,zagebie-lubin,0,0,0,0,0,0,0,0,0,0,0,1,11,52,0,0,1,14,7,19,0,1,0,1,2,0,12,5,979,2,84,0,131,187,2,48,1,0,2,21,0,20,0.4,2.7,2,8
