season,flash_team,flash_name,final_status,player_slug,identity_season_club_path,identity_clubs_all,identity_seasons_all,identity_in_target_club,match_method,risk_level,evidence,user_decision
2025/26,Piast Gliwice,Juande,matched_existing,juan-de-dios-rivas-margalef,2025/26:piast-gliwice,piast-gliwice,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Piast Gliwice,Katsantonis A.,matched_existing,andreas-katsantonis,2024/25:piast-gliwice | 2025/26:piast-gliwice,piast-gliwice,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Piast Gliwice,Lewicki J.,matched_existing,jakub-lewicki,2023/24:jagiellonia-bialystok | 2024/25:piast-gliwice | 2025/26:piast-gliwice,jagiellonia-bialystok | piast-gliwice,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Piast Gliwice,Leśniak O.,matched_existing,oskar-lesniak,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,piast-gliwice,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Piast Gliwice,Lima I.,matched_existing,ivan-correia-posser-lima,2025/26:piast-gliwice,piast-gliwice,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Piast Gliwice,Lokilo J.,matched_existing,jason-eyenga-lokilo,2025/26:piast-gliwice,piast-gliwice,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Piast Gliwice,Maziarz O.,matched_existing,oliwier-maziarz,2025/26:piast-gliwice,piast-gliwice,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Piast Gliwice,Mokwa T.,matched_existing,tomasz-mokwa,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,piast-gliwice,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Piast Gliwice,Mucha S.,matched_existing,szczepan-mucha,2024/25:piast-gliwice | 2025/26:piast-gliwice,piast-gliwice,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Piast Gliwice,Pitan L.,matched_existing,levis-pitan,2024/25:piast-gliwice | 2025/26:piast-gliwice,piast-gliwice,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Piast Gliwice,Plach F.,matched_existing,frantisek-plach,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,piast-gliwice,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Piast Gliwice,Sanca L.,matched_existing,leandro-mario-balde-sanca,2025/26:piast-gliwice,piast-gliwice,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Piast Gliwice,Szymański K.,matched_existing,karol-szymanski,2023/24:piast-gliwice | 2025/26:piast-gliwice,piast-gliwice,2023/24 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Piast Gliwice,Tomasiewicz G.,matched_existing,grzegorz-tomasiewicz,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,piast-gliwice,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Piast Gliwice,Twumasi E.,matched_existing,emmanuel-kapo-twumasi,2025/26:piast-gliwice,piast-gliwice,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Piast Gliwice,Vallejo H.,matched_existing,hugo-claudio-vallejo-aviles,2025/26:piast-gliwice,piast-gliwice,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Acosta K.,matched_existing,kellyn-kai-perry-acosta,2025/26:pogon-szczecin,pogon-szczecin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Agger M.,matched_existing,mads-agger,2025/26:pogon-szczecin,pogon-szczecin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Ali H.,matched_existing,hussein-haydar-hussein-ali,2025/26:pogon-szczecin,pogon-szczecin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Angielski K.,matched_existing,karol-jerzy-angielski,2025/26:pogon-szczecin,pogon-szczecin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Biegański J.,matched_existing,jan-marek-bieganski,2025/26:pogon-szczecin,pogon-szczecin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Cojocaru V.,matched_existing,valentin-alexandru-cojocaru,2023/24:pogon-szczecin | 2024/25:pogon-szczecin | 2025/26:pogon-szczecin,pogon-szczecin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Cuic F.,matched_existing,filip-cuic,2025/26:pogon-szczecin,pogon-szczecin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Czapliński J.,matched_existing,jacek-samuel-czaplinski,2025/26:pogon-szczecin,pogon-szczecin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Greenwood S.,matched_existing,sam-greenwood,2025/26:pogon-szczecin,pogon-szczecin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Grosicki K.,matched_existing,kamil-pawe-grosicki,2023/24:pogon-szczecin | 2024/25:pogon-szczecin | 2025/26:pogon-szczecin,pogon-szczecin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Huja M.,matched_existing,marian-fernando-huja,2025/26:pogon-szczecin,pogon-szczecin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Juwara M.,matched_existing,musa-juwara,2025/26:pogon-szczecin,pogon-szczecin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Kamiński K.,matched_existing,krzysztof-kaminski,2023/24:ruch-chorzow | 2025/26:pogon-szczecin,pogon-szczecin | ruch-chorzow,2023/24 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Keramitsis D.,matched_existing,dimitris-keramitsis,2024/25:pogon-szczecin | 2025/26:pogon-szczecin,pogon-szczecin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Kostorz K.,matched_existing,kacper-kostorz,2025/26:pogon-szczecin,pogon-szczecin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Koulouris E.,matched_existing,efthymios-koulouris,2023/24:pogon-szczecin | 2024/25:pogon-szczecin | 2025/26:pogon-szczecin,pogon-szczecin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Koutris L.,matched_existing,leonardo-pablo-koutris,2023/24:pogon-szczecin | 2024/25:pogon-szczecin | 2025/26:pogon-szczecin,pogon-szczecin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Leo Borges,matched_existing,leonardo-borges-da-silva,2023/24:pogon-szczecin | 2024/25:pogon-szczecin | 2025/26:pogon-szczecin,pogon-szczecin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Lis J.,matched_existing,jakub-lis,2024/25:pogon-szczecin | 2025/26:pogon-szczecin,pogon-szczecin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Loncar D.,matched_existing,danijel-loncar,2023/24:pogon-szczecin | 2024/25:pogon-szczecin | 2025/26:pogon-szczecin,pogon-szczecin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Mendy B.,matched_existing,benjamin-mendy,2025/26:pogon-szczecin,pogon-szczecin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Molnar R.,matched_existing,rajmund-molnar,2025/26:pogon-szczecin,pogon-szczecin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Mukairu P.,matched_existing,paul-omo-mukairu,2025/26:pogon-szczecin,pogon-szczecin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Ndiaye M.,matched_existing,mor-ndiaye,2025/26:pogon-szczecin,pogon-szczecin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Paryzek P.,matched_existing,patryk-paryzek,2023/24:pogon-szczecin | 2024/25:pogon-szczecin | 2025/26:pogon-szczecin,pogon-szczecin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Pozo J.,matched_existing,jose-angel-pozo-la-rosa,2024/25:slask-wroclaw | 2025/26:pogon-szczecin,pogon-szczecin | slask-wroclaw,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Przyborek A.,matched_existing,adrian-przyborek,2023/24:pogon-szczecin | 2024/25:pogon-szczecin | 2025/26:pogon-szczecin,pogon-szczecin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Smoliński K.,matched_existing,kacper-smolinski,2023/24:pogon-szczecin | 2024/25:pogon-szczecin | 2025/26:pogon-szczecin,pogon-szczecin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Szalai At.,matched_existing,attila-arpad-szalai,2025/26:pogon-szczecin,pogon-szczecin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Ulvestad F.,matched_existing,fredrik-stense-ulvestad,2023/24:pogon-szczecin | 2024/25:pogon-szczecin | 2025/26:pogon-szczecin,pogon-szczecin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Wahlqvist L.,matched_existing,rolf-linus-wahlqvist-egnell,2023/24:pogon-szczecin | 2024/25:pogon-szczecin | 2025/26:pogon-szczecin,pogon-szczecin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Wojciechowski M.,matched_existing,maciej-wojciechowski,2025/26:pogon-szczecin,pogon-szczecin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Pogoń Szczecin,Ława N.,matched_existing,natan-awa,2025/26:pogon-szczecin,pogon-szczecin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Radomiak Radom,Alves R.,matched_existing,roberto-emanuel-oliveira-alves,2023/24:radomiak-radom | 2024/25:radomiak-radom | 2025/26:radomiak-radom,radomiak-radom,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Radomiak Radom,Balde E.,matched_existing,elves-umar-balde,2025/26:radomiak-radom,radomiak-radom,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Radomiak Radom,Baro R.,matched_existing,romario-manuel-silva-baro,2025/26:radomiak-radom,radomiak-radom,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Radomiak Radom,Blasco J.,matched_existing,jeremy-damien-blasco,2025/26:radomiak-radom,radomiak-radom,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Radomiak Radom,Camara I.,matched_existing,ibrahima-camara,2025/26:radomiak-radom,radomiak-radom,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Radomiak Radom,Capita,matched_existing,osvaldo-pedro-capemba,2024/25:radomiak-radom | 2025/26:radomiak-radom,radomiak-radom,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Radomiak Radom,Cichocki M.,matched_existing,mateusz-cichocki,2023/24:radomiak-radom | 2024/25:radomiak-radom | 2025/26:radomiak-radom,radomiak-radom,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Radomiak Radom,Depu,matched_existing,laurindo-dilson-maria-aurelio,2025/26:radomiak-radom,radomiak-radom,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Radomiak Radom,Dieguez A.,matched_existing,adrian-dieguez-grande,2023/24:jagiellonia-bialystok | 2024/25:jagiellonia-bialystok | 2025/26:radomiak-radom,jagiellonia-bialystok | radomiak-radom,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Radomiak Radom,Donis C.,matched_existing,christos-donis,2023/24:radomiak-radom | 2024/25:radomiak-radom | 2025/26:radomiak-radom,radomiak-radom,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Radomiak Radom,Golubickas P.,matched_existing,paulius-golubickas,2024/25:radomiak-radom | 2025/26:radomiak-radom,radomiak-radom,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Radomiak Radom,Grzesik J.,matched_existing,jan-grzesik,2023/24:radomiak-radom | 2024/25:radomiak-radom | 2025/26:radomiak-radom,radomiak-radom,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Radomiak Radom,Joao Pedro,matched_existing,joao-pedro-reginaldo,2025/26:radomiak-radom,radomiak-radom,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Radomiak Radom,Jordao B.,matched_existing,bruno-andre-cavaco-jordao,2023/24:radomiak-radom | 2024/25:radomiak-radom | 2025/26:radomiak-radom,radomiak-radom,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Radomiak Radom,Kaput M.,matched_existing,micha-kaput,2023/24:radomiak-radom | 2025/26:radomiak-radom,radomiak-radom,2023/24 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Radomiak Radom,Kingue S.,matched_existing,steve-kingue,2024/25:radomiak-radom | 2025/26:radomiak-radom,radomiak-radom,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Radomiak Radom,Leandro,matched_existing,leandro-rossi-pereira,2023/24:radomiak-radom | 2024/25:radomiak-radom | 2025/26:radomiak-radom,radomiak-radom,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Radomiak Radom,Lopes V.,matched_existing,vasco-rafael-fortes-lopes,2025/26:radomiak-radom,radomiak-radom,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Radomiak Radom,Luquinhas,matched_existing,lucas-lima-linhares,2024/25:legia-warszawa | 2025/26:radomiak-radom,legia-warszawa | radomiak-radom,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Radomiak Radom,Majchrowicz F.,matched_existing,filip-majchrowicz,2023/24:radomiak-radom | 2024/25:gornik-zabrze | 2025/26:radomiak-radom,gornik-zabrze | radomiak-radom,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Radomiak Radom,Maurides,matched_existing,maurides-roque-junior,2025/26:radomiak-radom,radomiak-radom,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Radomiak Radom,Soumah S.,matched_existing,salifou-soumah-1,2025/26:radomiak-radom,radomiak-radom,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Radomiak Radom,Tapsoba A.,matched_existing,abdoul-fessal-tapsoba,2024/25:radomiak-radom | 2025/26:radomiak-radom,radomiak-radom,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Radomiak Radom,Wilson-Esbrand J.,matched_existing,joshua-darius-kamani-wilson-esbrand,2025/26:radomiak-radom,radomiak-radom,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Radomiak Radom,Wolski R.,matched_existing,rafa-wolski,2023/24:radomiak-radom | 2024/25:radomiak-radom | 2025/26:radomiak-radom,radomiak-radom,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Radomiak Radom,Zabicki A.,matched_existing,adam-zabicki,2025/26:radomiak-radom,radomiak-radom,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Radomiak Radom,Zie Ouattara,matched_existing,zie-mohamed-ouattara,2024/25:radomiak-radom | 2025/26:radomiak-radom,radomiak-radom,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Raków Częstochowa,Abraham O.,matched_existing,abraham-emmanuel-ojo,2025/26:rakow-czestochowa,rakow-czestochowa,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Raków Częstochowa,Adriano,matched_existing,adriano-luis-amorim-santos,2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,rakow-czestochowa,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Raków Częstochowa,Ameyaw M.,matched_existing,michael-ameyaw,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:rakow-czestochowa,piast-gliwice | rakow-czestochowa,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Raków Częstochowa,Arsenić Z.,matched_existing,zoran-arsenic,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Raków Częstochowa,Barath P.,matched_existing,peter-barath,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Raków Częstochowa,Brunes J.,matched_existing,jonatan-braut-brunes,2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,rakow-czestochowa,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Raków Częstochowa,Brusberg I.,matched_existing,isak-oliver-brusberg,2025/26:rakow-czestochowa,rakow-czestochowa,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Raków Częstochowa,Bulat M.,matched_existing,marko-bulat,2025/26:rakow-czestochowa,rakow-czestochowa,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Raków Częstochowa,Dawidowicz P.,matched_existing,pawe-marek-dawidowicz,2025/26:rakow-czestochowa,rakow-czestochowa,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Raków Częstochowa,Diaby-Fadiga L.,matched_existing,mohamed-lamine-diaby-fadiga,2024/25:jagiellonia-bialystok | 2025/26:rakow-czestochowa,jagiellonia-bialystok | rakow-czestochowa,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Raków Częstochowa,Ilenic M.,matched_existing,mitja-ilenic,2025/26:rakow-czestochowa,rakow-czestochowa,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Raków Częstochowa,Kochergin V.,matched_existing,vladyslav-kochergin,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Raków Częstochowa,Konstantopoulos A.,matched_existing,apostolos-chrysovalantis-konstantopoulos,2025/26:rakow-czestochowa,rakow-czestochowa,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Raków Częstochowa,López I.,matched_existing,ivan-lopez-alvarez,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Raków Częstochowa,Makuch P.,matched_existing,patryk-makuch,2023/24:cracovia | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,cracovia | rakow-czestochowa,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Raków Częstochowa,Mircetic B.,matched_existing,bogdan-mircetic,2025/26:rakow-czestochowa,rakow-czestochowa,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Raków Częstochowa,Mosór A.,matched_existing,ariel-pawe-mosor,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:rakow-czestochowa,piast-gliwice | rakow-czestochowa,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Raków Częstochowa,Otieno E.,matched_existing,erick-ouma-otieno,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Raków Częstochowa,Plavsic S.,matched_existing,sran-plavsic,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Raków Częstochowa,Racovitan B.,matched_existing,bogdan-racovitan,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Raków Częstochowa,Repka O.,matched_existing,oskar-repka,2024/25:gks-katowice | 2025/26:rakow-czestochowa,gks-katowice | rakow-czestochowa,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Raków Częstochowa,Rocha L.,matched_existing,jean-carlos-silva-rocha,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Raków Częstochowa,Rondic I.,matched_existing,imad-rondic,2023/24:widzew-lodz | 2024/25:widzew-lodz | 2025/26:rakow-czestochowa,rakow-czestochowa | widzew-lodz,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Raków Częstochowa,Seck I.,matched_existing,ibrahima-seck,2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,rakow-czestochowa,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Raków Częstochowa,Struski K.,matched_existing,karol-struski,2025/26:rakow-czestochowa,rakow-czestochowa,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Raków Częstochowa,Svarnas S.,matched_existing,efstratios-svarnas,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Raków Częstochowa,Trelowski K.,matched_existing,kacper-trelowski,2023/24:slask-wroclaw | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,rakow-czestochowa | slask-wroclaw,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Raków Częstochowa,Tudor F.,matched_existing,fran-tudor,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Raków Częstochowa,Zych O.,matched_existing,oliwier-zych,2023/24:puszcza-niepolomice | 2025/26:rakow-czestochowa,puszcza-niepolomice | rakow-czestochowa,2023/24 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Widzew Łódź,Akere S.,matched_existing,samuel-akere,2025/26:widzew-lodz,widzew-lodz,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Widzew Łódź,Alvarez F.,matched_existing,francisco-javier-alvarez-rodriguez,2023/24:widzew-lodz | 2024/25:widzew-lodz | 2025/26:widzew-lodz,widzew-lodz,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Widzew Łódź,Andreou S.,matched_existing,stelios-andreou,2025/26:widzew-lodz,widzew-lodz,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Widzew Łódź,Ba P. M.,matched_existing,pape-meissa-ba,2025/26:widzew-lodz,widzew-lodz,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Widzew Łódź,Baena Perez A.,matched_existing,angel-baena-perez,2025/26:widzew-lodz,widzew-lodz,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Widzew Łódź,Bergier S.,matched_existing,sebastian-bergier,2024/25:gks-katowice | 2025/26:widzew-lodz,gks-katowice | widzew-lodz,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
